MON,DAY,YEAR,HR,MIN,TMZN,ALTI,TLRW,PENTAD
9,17,2013,10,0,HST,30.06125,84.0,52
9,17,2013,11,0,HST,30.06,84.0,52
9,17,2013,12,0,HST,30.051666666666666,84.0,52
9,17,2013,13,0,HST,30.034285714285716,84.0,52
9,17,2013,14,0,HST,30.016249999999996,84.0,52
9,17,2013,15,0,HST,29.99666666666667,84.66666666666667,52
9,17,2013,16,0,HST,29.99125,85.0,52
9,17,2013,17,0,HST,29.99285714285714,85.0,52
9,17,2013,18,0,HST,30.0,85.0,52
9,17,2013,19,0,HST,30.005,85.0,52
9,17,2013,20,0,HST,30.015,85.0,52
9,17,2013,21,0,HST,30.032857142857143,84.71428571428571,52
9,17,2013,22,0,HST,30.039999999999996,84.0,52
9,17,2013,23,0,HST,30.029999999999998,84.0,52
9,18,2013,0,0,HST,30.020000000000003,84.0,53
9,18,2013,1,0,HST,30.01142857142857,84.0,53
9,18,2013,2,0,HST,29.998333333333335,84.0,53
9,18,2013,3,0,HST,29.981249999999996,84.0,53
9,18,2013,4,0,HST,29.9775,84.0,53
9,18,2013,5,0,HST,29.98,83.16666666666667,53
9,18,2013,6,0,HST,29.98857142857143,83.0,53
9,18,2013,7,0,HST,30.0,83.0,53
9,18,2013,8,0,HST,30.013333333333335,83.0,53
9,18,2013,9,0,HST,30.034999999999997,83.0,53
9,18,2013,10,0,HST,30.037142857142857,83.0,53
9,18,2013,11,0,HST,30.03,83.14285714285714,53
9,18,2013,12,0,HST,30.01833333333333,84.0,53
9,18,2013,13,0,HST,30.008333333333336,84.0,53
9,18,2013,14,0,HST,29.987499999999994,84.0,53
9,18,2013,15,0,HST,29.978333333333335,84.0,53
9,18,2013,16,0,HST,29.971666666666668,84.0,53
9,18,2013,17,0,HST,29.97,84.0,53
9,18,2013,18,0,HST,29.979999999999997,84.5,53
9,18,2013,19,0,HST,29.98714285714286,85.0,53
9,18,2013,20,0,HST,30.00333333333333,85.0,53
9,18,2013,21,0,HST,30.018571428571427,84.14285714285714,53
9,18,2013,22,0,HST,30.023750000000003,84.0,53
9,18,2013,23,0,HST,30.020000000000003,84.0,53
9,19,2013,0,0,HST,30.01285714285714,84.0,53
9,19,2013,1,0,HST,30.001666666666665,84.0,53
9,19,2013,2,0,HST,29.99142857142857,84.0,53
9,19,2013,3,0,HST,29.98285714285714,84.0,53
9,19,2013,4,0,HST,29.974999999999998,84.0,53
9,19,2013,5,0,HST,29.97428571428571,83.14285714285714,53
9,19,2013,6,0,HST,29.99,83.0,53
9,19,2013,7,0,HST,30.01571428571429,83.0,53
9,19,2013,8,0,HST,30.042857142857148,83.0,53
9,19,2013,9,0,HST,30.052857142857142,83.0,53
9,19,2013,10,0,HST,30.06,83.0,53
9,19,2013,11,0,HST,30.06,83.57142857142857,53
9,19,2013,12,0,HST,30.056250000000002,84.0,53
9,19,2013,13,0,HST,30.035,84.0,53
9,19,2013,14,0,HST,30.016249999999996,84.0,53
9,19,2013,15,0,HST,30.01142857142857,84.0,53
9,19,2013,16,0,HST,30.009999999999998,84.0,53
9,19,2013,17,0,HST,30.01,84.0,53
9,19,2013,18,0,HST,30.02375,84.0,53
9,19,2013,19,0,HST,30.032857142857143,84.85714285714286,53
9,19,2013,20,0,HST,30.041666666666668,84.83333333333333,53
9,19,2013,21,0,HST,30.06,84.0,53
9,19,2013,22,0,HST,30.068571428571428,84.0,53
9,19,2013,23,0,HST,30.0625,84.0,53
9,20,2013,0,0,HST,30.057142857142857,84.0,53
9,20,2013,1,0,HST,30.044999999999998,84.0,53
9,20,2013,2,0,HST,30.03625,83.5,53
9,20,2013,3,0,HST,30.028333333333336,83.0,53
9,20,2013,4,0,HST,30.02,83.0,53
9,20,2013,5,0,HST,30.025714285714287,83.0,53
9,20,2013,6,0,HST,30.03571428571428,83.0,53
9,20,2013,7,0,HST,30.041666666666668,83.0,53
9,20,2013,8,0,HST,30.05857142857143,83.0,53
9,20,2013,9,0,HST,30.077142857142853,83.0,53
9,20,2013,10,0,HST,30.07999999999999,83.0,53
9,20,2013,11,0,HST,30.073333333333327,83.0,53
9,20,2013,12,0,HST,30.061666666666667,83.5,53
9,20,2013,13,0,HST,30.047142857142855,84.0,53
9,20,2013,14,0,HST,30.030000000000005,84.0,53
9,20,2013,15,0,HST,30.02,84.0,53
9,20,2013,16,0,HST,30.012,84.0,53
9,20,2013,17,0,HST,30.012857142857143,84.0,53
9,20,2013,18,0,HST,30.02375,84.0,53
9,20,2013,19,0,HST,30.034999999999997,84.0,53
9,20,2013,20,0,HST,30.046250000000004,84.0,53
9,20,2013,21,0,HST,30.06,84.0,53
9,20,2013,22,0,HST,30.07571428571428,84.0,53
9,20,2013,23,0,HST,30.068749999999998,84.0,53
9,21,2013,0,0,HST,30.06142857142857,84.0,53
9,21,2013,1,0,HST,30.055714285714288,83.71428571428571,53
9,21,2013,2,0,HST,30.034285714285716,83.0,53
9,21,2013,3,0,HST,30.0175,83.0,53
9,21,2013,4,0,HST,30.011249999999997,83.0,53
9,21,2013,5,0,HST,30.015,83.0,53
9,21,2013,6,0,HST,30.025714285714287,83.0,53
9,21,2013,7,0,HST,30.03571428571428,83.0,53
9,21,2013,8,0,HST,30.047500000000003,83.0,53
9,21,2013,9,0,HST,30.05428571428572,83.0,53
9,21,2013,10,0,HST,30.058333333333334,83.0,53
9,21,2013,11,0,HST,30.057142857142857,83.0,53
9,21,2013,12,0,HST,30.038571428571426,83.0,53
9,21,2013,13,0,HST,30.02,83.14285714285714,53
9,21,2013,14,0,HST,30.005714285714287,84.0,53
9,21,2013,15,0,HST,29.995000000000005,84.0,53
9,21,2013,16,0,HST,29.990000000000002,84.0,53
9,21,2013,17,0,HST,29.996666666666666,84.0,53
9,21,2013,18,0,HST,30.002857142857142,84.0,53
9,21,2013,19,0,HST,30.01714285714286,84.0,53
9,21,2013,20,0,HST,30.031428571428567,84.0,53
9,21,2013,21,0,HST,30.045,84.0,53
9,21,2013,22,0,HST,30.06,84.0,53
9,21,2013,23,0,HST,30.05857142857143,84.0,53
9,22,2013,0,0,HST,30.050000000000004,83.14285714285714,53
9,22,2013,1,0,HST,30.03833333333333,83.0,53
9,22,2013,2,0,HST,30.018571428571423,83.0,53
9,22,2013,3,0,HST,30.009999999999998,83.0,53
9,22,2013,4,0,HST,30.00857142857143,83.0,53
9,22,2013,5,0,HST,30.012857142857147,83.0,53
9,22,2013,6,0,HST,30.02625,83.0,53
9,22,2013,7,0,HST,30.034999999999997,82.83333333333333,53
9,22,2013,8,0,HST,30.04857142857143,82.0,53
9,22,2013,9,0,HST,30.05857142857143,82.0,53
9,22,2013,10,0,HST,30.06,82.125,53
9,22,2013,11,0,HST,30.05428571428572,83.0,53
9,22,2013,12,0,HST,30.038749999999997,83.0,53
9,22,2013,13,0,HST,30.018571428571423,83.0,53
9,22,2013,14,0,HST,30.002857142857145,83.0,53
9,22,2013,15,0,HST,29.993750000000002,83.375,53
9,22,2013,16,0,HST,29.99,84.0,53
9,22,2013,17,0,HST,29.990000000000002,83.14285714285714,53
9,22,2013,18,0,HST,29.994999999999997,83.5,53
9,22,2013,19,0,HST,30.011428571428574,84.0,53
9,22,2013,20,0,HST,30.02625,84.0,53
9,22,2013,21,0,HST,30.038571428571426,84.0,53
9,22,2013,22,0,HST,30.04428571428571,84.0,53
9,22,2013,23,0,HST,30.037142857142857,83.0,53
9,23,2013,0,0,HST,30.03,83.0,54
9,23,2013,1,0,HST,30.02,83.0,54
9,23,2013,2,0,HST,30.014,83.0,54
9,23,2013,3,0,HST,30.0,83.0,54
9,23,2013,4,0,HST,29.998333333333335,83.0,54
9,23,2013,5,0,HST,30.002,83.0,54
9,23,2013,6,0,HST,30.01,83.0,54
9,23,2013,7,0,HST,30.018,82.0,54
9,23,2013,8,0,HST,30.03571428571428,82.0,54
9,23,2013,9,0,HST,30.041428571428572,82.0,54
9,23,2013,10,0,HST,30.044999999999998,82.66666666666667,54
9,23,2013,11,0,HST,30.03833333333333,83.0,54
9,23,2013,12,0,HST,30.019999999999996,83.0,54
9,23,2013,13,0,HST,30.000000000000004,83.0,54
9,23,2013,14,0,HST,29.978749999999998,83.0,54
9,23,2013,15,0,HST,29.97,83.0,54
9,23,2013,16,0,HST,29.96428571428572,83.0,54
9,23,2013,17,0,HST,29.96857142857143,83.0,54
9,23,2013,18,0,HST,29.978333333333335,83.0,54
9,23,2013,19,0,HST,29.99142857142857,83.0,54
9,23,2013,20,0,HST,30.004999999999995,83.0,54
9,23,2013,21,0,HST,30.005714285714284,83.0,54
9,23,2013,22,0,HST,30.009999999999998,83.0,54
9,23,2013,23,0,HST,30.00625,83.0,54
9,24,2013,0,0,HST,29.991428571428568,83.0,54
9,24,2013,1,0,HST,29.98,83.0,54
9,24,2013,2,0,HST,29.968571428571433,83.0,54
9,24,2013,3,0,HST,29.960000000000004,83.0,54
9,24,2013,4,0,HST,29.960000000000004,83.0,54
9,24,2013,5,0,HST,29.961428571428574,83.0,54
9,24,2013,6,0,HST,29.97428571428571,82.14285714285714,54
9,24,2013,7,0,HST,29.990000000000002,82.0,54
9,24,2013,8,0,HST,30.007142857142856,82.0,54
9,24,2013,9,0,HST,30.021428571428572,82.14285714285714,54
9,24,2013,10,0,HST,30.028750000000002,83.0,54
9,24,2013,11,0,HST,30.020000000000003,83.0,54
9,24,2013,12,0,HST,30.005714285714287,83.0,54
9,24,2013,13,0,HST,29.992857142857144,83.0,54
9,24,2013,14,0,HST,29.982499999999995,83.0,54
9,24,2013,15,0,HST,29.979999999999997,83.0,54
9,24,2013,16,0,HST,29.979999999999997,83.0,54
9,24,2013,17,0,HST,29.982857142857146,83.0,54
9,24,2013,18,0,HST,29.996666666666666,83.0,54
9,24,2013,19,0,HST,30.011250000000004,83.0,54
9,24,2013,20,0,HST,30.03333333333333,83.0,54
9,24,2013,21,0,HST,30.042857142857144,83.0,54
9,24,2013,22,0,HST,30.04571428571429,83.0,54
9,24,2013,23,0,HST,30.046666666666667,83.0,54
9,25,2013,0,0,HST,30.039999999999996,83.0,54
9,25,2013,1,0,HST,30.035,83.0,54
9,25,2013,2,0,HST,30.014999999999997,83.0,54
9,25,2013,3,0,HST,30.009999999999998,82.375,54
9,25,2013,4,0,HST,30.009999999999998,82.0,54
9,25,2013,5,0,HST,30.013333333333335,82.0,54
9,25,2013,6,0,HST,30.025000000000002,82.0,54
9,25,2013,7,0,HST,30.034999999999997,82.0,54
9,25,2013,8,0,HST,30.058333333333334,82.0,54
9,25,2013,9,0,HST,30.069999999999997,82.0,54
9,25,2013,10,0,HST,30.07428571428571,82.0,54
9,25,2013,11,0,HST,30.065,82.66666666666667,54
9,25,2013,12,0,HST,30.054999999999996,83.0,54
9,25,2013,13,0,HST,30.034285714285716,83.0,54
9,25,2013,14,0,HST,30.014999999999997,83.0,54
9,25,2013,15,0,HST,30.001666666666665,83.0,54
9,25,2013,16,0,HST,29.99375,83.0,54
9,25,2013,17,0,HST,29.995,83.0,54
9,25,2013,18,0,HST,30.006666666666664,83.0,54
9,25,2013,19,0,HST,30.012500000000003,83.0,54
9,25,2013,20,0,HST,30.027142857142856,83.0,54
9,25,2013,21,0,HST,30.032857142857143,83.0,54
9,25,2013,22,0,HST,30.037142857142857,83.0,54
9,25,2013,23,0,HST,30.03,83.0,54
9,26,2013,0,0,HST,30.014285714285712,83.0,54
9,26,2013,1,0,HST,30.00714285714286,83.0,54
9,26,2013,2,0,HST,29.995,83.0,54
9,26,2013,3,0,HST,29.98142857142857,83.0,54
9,26,2013,4,0,HST,29.97142857142857,82.85714285714286,54
9,26,2013,5,0,HST,29.977142857142855,82.0,54
9,26,2013,6,0,HST,29.99375,82.0,54
9,26,2013,7,0,HST,30.006666666666664,82.0,54
9,26,2013,8,0,HST,30.01666666666667,82.0,54
9,26,2013,9,0,HST,30.02444444444445,82.0,54
9,26,2013,10,0,HST,30.03142857142857,82.0,54
9,26,2013,11,0,HST,30.025000000000002,82.83333333333333,54
9,26,2013,12,0,HST,30.01285714285714,83.0,54
9,26,2013,13,0,HST,29.99285714285714,83.0,54
9,26,2013,14,0,HST,29.970000000000002,83.0,54
9,26,2013,15,0,HST,29.960000000000004,83.0,54
9,26,2013,16,0,HST,29.96166666666667,83.83333333333333,54
9,26,2013,17,0,HST,29.97,84.0,54
9,26,2013,18,0,HST,29.979999999999997,84.0,54
9,26,2013,19,0,HST,29.984285714285715,84.0,54
9,26,2013,20,0,HST,30.0,84.0,54
9,26,2013,21,0,HST,30.00857142857143,84.0,54
9,26,2013,22,0,HST,30.01,84.0,54
9,26,2013,23,0,HST,30.009999999999998,83.125,54
9,27,2013,0,0,HST,30.009999999999998,83.0,54
9,27,2013,1,0,HST,30.002857142857145,83.0,54
9,27,2013,2,0,HST,29.992500000000003,83.0,54
9,27,2013,3,0,HST,29.981666666666666,83.0,54
9,27,2013,4,0,HST,29.979999999999997,83.0,54
9,27,2013,5,0,HST,29.9925,83.0,54
9,27,2013,6,0,HST,30.01571428571429,83.0,54
9,27,2013,7,0,HST,30.028333333333332,82.16666666666667,54
9,27,2013,8,0,HST,30.04857142857143,82.0,54
9,27,2013,9,0,HST,30.063749999999995,82.0,54
9,27,2013,10,0,HST,30.073333333333327,82.0,54
9,27,2013,11,0,HST,30.071666666666662,82.16666666666667,54
9,27,2013,12,0,HST,30.063333333333333,83.0,54
9,27,2013,13,0,HST,30.05,83.0,54
9,27,2013,14,0,HST,30.039999999999996,83.0,54
9,27,2013,15,0,HST,30.03125,83.0,54
9,27,2013,16,0,HST,30.03,83.0,54
9,27,2013,17,0,HST,30.039999999999996,83.0,54
9,27,2013,18,0,HST,30.05,83.0,54
9,27,2013,19,0,HST,30.062857142857137,83.0,54
9,27,2013,20,0,HST,30.085,83.0,54
9,27,2013,21,0,HST,30.092857142857138,83.0,54
9,27,2013,22,0,HST,30.10833333333333,83.0,54
9,27,2013,23,0,HST,30.110000000000007,83.0,54
9,28,2013,0,0,HST,30.10857142857143,82.85714285714286,55
9,28,2013,1,0,HST,30.09875,82.0,55
9,28,2013,2,0,HST,30.09,82.0,55
9,28,2013,3,0,HST,30.07428571428571,82.0,55
9,28,2013,4,0,HST,30.061666666666667,82.0,55
9,28,2013,5,0,HST,30.072857142857135,82.0,55
9,28,2013,6,0,HST,30.08285714285714,82.0,55
9,28,2013,7,0,HST,30.093333333333334,82.0,55
9,28,2013,8,0,HST,30.10833333333333,82.0,55
9,28,2013,9,0,HST,30.113333333333333,82.0,55
9,28,2013,10,0,HST,30.128571428571426,82.0,55
9,28,2013,11,0,HST,30.12166666666667,82.0,55
9,28,2013,12,0,HST,30.102500000000003,82.25,55
9,28,2013,13,0,HST,30.076666666666664,83.0,55
9,28,2013,14,0,HST,30.05857142857143,83.0,55
9,28,2013,15,0,HST,30.051428571428573,83.0,55
9,28,2013,16,0,HST,30.04857142857143,83.0,55
9,28,2013,17,0,HST,30.051428571428573,83.0,55
9,28,2013,18,0,HST,30.05875,83.0,55
9,28,2013,19,0,HST,30.07428571428571,83.0,55
9,28,2013,20,0,HST,30.087500000000002,83.0,55
9,28,2013,21,0,HST,30.101428571428574,83.0,55
9,28,2013,22,0,HST,30.10571428571428,82.14285714285714,55
9,28,2013,23,0,HST,30.099999999999998,82.0,55
9,29,2013,0,0,HST,30.093333333333337,82.0,55
9,29,2013,1,0,HST,30.077142857142857,82.0,55
9,29,2013,2,0,HST,30.055714285714288,82.0,55
9,29,2013,3,0,HST,30.037142857142857,82.0,55
9,29,2013,4,0,HST,30.021666666666665,82.0,55
9,29,2013,5,0,HST,30.03,82.0,55
9,29,2013,6,0,HST,30.0425,82.0,55
9,29,2013,7,0,HST,30.05666666666667,82.0,55
9,29,2013,8,0,HST,30.064999999999998,82.0,55
9,29,2013,9,0,HST,30.07571428571428,82.0,55
9,29,2013,10,0,HST,30.07999999999999,82.0,55
9,29,2013,11,0,HST,30.065714285714286,82.0,55
9,29,2013,12,0,HST,30.047499999999996,82.0,55
9,29,2013,13,0,HST,30.024999999999995,82.0,55
9,29,2013,14,0,HST,29.998750000000005,82.875,55
9,29,2013,15,0,HST,29.98625,83.0,55
9,29,2013,16,0,HST,29.979999999999997,83.0,55
9,29,2013,17,0,HST,29.979999999999997,83.0,55
9,29,2013,18,0,HST,29.98857142857143,83.0,55
9,29,2013,19,0,HST,30.004999999999995,82.375,55
9,29,2013,20,0,HST,30.023333333333337,82.0,55
9,29,2013,21,0,HST,30.038749999999997,82.0,55
9,29,2013,22,0,HST,30.039999999999996,82.0,55
9,29,2013,23,0,HST,30.032857142857146,82.0,55
9,30,2013,0,0,HST,30.020000000000003,82.0,55
9,30,2013,1,0,HST,30.008333333333336,82.0,55
9,30,2013,2,0,HST,29.99142857142857,82.0,55
9,30,2013,3,0,HST,29.982499999999995,82.0,55
9,30,2013,4,0,HST,29.98,82.0,55
9,30,2013,5,0,HST,29.98125,82.0,55
9,30,2013,6,0,HST,29.995714285714286,82.0,55
9,30,2013,7,0,HST,30.01571428571429,82.0,55
9,30,2013,8,0,HST,30.032857142857143,82.0,55
9,30,2013,9,0,HST,30.048750000000005,82.0,55
9,30,2013,10,0,HST,30.048333333333336,82.0,55
9,30,2013,11,0,HST,30.045714285714286,82.0,55
9,30,2013,12,0,HST,30.024285714285714,82.0,55
9,30,2013,13,0,HST,30.01,82.0,55
9,30,2013,14,0,HST,29.993750000000002,82.375,55
9,30,2013,15,0,HST,29.985,83.0,55
9,30,2013,16,0,HST,29.9825,83.0,55
9,30,2013,17,0,HST,29.991666666666664,83.0,55
9,30,2013,18,0,HST,30.00125,83.0,55
9,30,2013,19,0,HST,30.012857142857147,83.0,55
9,30,2013,20,0,HST,30.034285714285712,83.0,55
9,30,2013,21,0,HST,30.050000000000004,83.0,55
9,30,2013,22,0,HST,30.06,83.0,55
9,30,2013,23,0,HST,30.051428571428573,83.0,55
10,1,2013,0,0,HST,30.037142857142857,83.0,55
10,1,2013,1,0,HST,30.017142857142854,83.0,55
10,1,2013,2,0,HST,30.002857142857145,83.0,55
10,1,2013,3,0,HST,29.99142857142857,82.71428571428571,55
10,1,2013,4,0,HST,29.98333333333333,82.0,55
10,1,2013,5,0,HST,29.98857142857143,82.0,55
10,1,2013,6,0,HST,30.006666666666664,82.0,55
10,1,2013,7,0,HST,30.018333333333334,82.0,55
10,1,2013,8,0,HST,30.026666666666667,82.0,55
10,1,2013,9,0,HST,30.039999999999996,82.0,55
10,1,2013,10,0,HST,30.039999999999996,82.0,55
10,1,2013,11,0,HST,30.042499999999997,82.0,55
10,1,2013,12,0,HST,30.021666666666665,82.0,55
10,1,2013,13,0,HST,30.005714285714287,82.28571428571429,55
10,1,2013,14,0,HST,29.98333333333333,83.0,55
10,1,2013,15,0,HST,29.967142857142857,83.0,55
10,1,2013,16,0,HST,29.960000000000004,83.0,55
10,1,2013,17,0,HST,29.960000000000004,83.0,55
10,1,2013,18,0,HST,29.963333333333335,83.0,55
10,1,2013,19,0,HST,29.976666666666663,83.0,55
10,1,2013,20,0,HST,30.0,82.5,55
10,1,2013,21,0,HST,30.006666666666664,82.0,55
10,1,2013,22,0,HST,30.01857142857143,82.0,55
10,1,2013,23,0,HST,30.01833333333333,82.0,55
10,2,2013,0,0,HST,30.01,82.0,55
10,2,2013,1,0,HST,30.000000000000004,82.0,55
10,2,2013,2,0,HST,29.990000000000002,82.0,55
10,2,2013,3,0,HST,29.981249999999996,82.0,55
10,2,2013,4,0,HST,29.965714285714284,82.0,55
10,2,2013,5,0,HST,29.97285714285714,82.0,55
10,2,2013,6,0,HST,29.97714285714286,82.0,55
10,2,2013,7,0,HST,29.978749999999998,82.0,55
10,2,2013,8,0,HST,29.994285714285713,82.0,55
10,2,2013,9,0,HST,30.01166666666667,82.0,55
10,2,2013,10,0,HST,30.015714285714285,82.0,55
10,2,2013,11,0,HST,30.008333333333336,82.0,55
10,2,2013,12,0,HST,29.985,82.0,55
10,2,2013,13,0,HST,29.95875,82.875,55
10,2,2013,14,0,HST,29.949999999999996,83.0,55
10,2,2013,15,0,HST,29.94142857142857,83.0,55
10,2,2013,16,0,HST,29.94,83.0,55
10,2,2013,17,0,HST,29.94,83.0,55
10,2,2013,18,0,HST,29.95375,83.0,55
10,2,2013,19,0,HST,29.961250000000003,83.0,55
10,2,2013,20,0,HST,29.978571428571428,83.0,55
10,2,2013,21,0,HST,29.99857142857143,83.0,55
10,2,2013,22,0,HST,30.008333333333336,82.83333333333333,55
10,2,2013,23,0,HST,29.997500000000002,82.0,55
10,3,2013,0,0,HST,29.985714285714284,82.0,56
10,3,2013,1,0,HST,29.978571428571428,82.0,56
10,3,2013,2,0,HST,29.967142857142857,82.0,56
10,3,2013,3,0,HST,29.956666666666663,82.0,56
10,3,2013,4,0,HST,29.947142857142858,82.0,56
10,3,2013,5,0,HST,29.95833333333334,82.0,56
10,3,2013,6,0,HST,29.960000000000004,82.0,56
10,3,2013,7,0,HST,29.97285714285714,82.0,56
10,3,2013,8,0,HST,29.99285714285714,82.0,56
10,3,2013,9,0,HST,30.008333333333336,82.0,56
10,3,2013,10,0,HST,30.008333333333336,82.0,56
10,3,2013,11,0,HST,30.0,82.0,56
10,3,2013,12,0,HST,29.987499999999994,82.0,56
10,3,2013,13,0,HST,29.970000000000002,82.83333333333333,56
10,3,2013,14,0,HST,29.951666666666668,83.0,56
10,3,2013,15,0,HST,29.936666666666667,83.0,56
10,3,2013,16,0,HST,29.93375,83.0,56
10,3,2013,17,0,HST,29.940000000000005,83.0,56
10,3,2013,18,0,HST,29.948333333333334,83.0,56
10,3,2013,19,0,HST,29.962857142857143,83.0,56
10,3,2013,20,0,HST,29.984285714285715,83.0,56
10,3,2013,21,0,HST,30.0,83.0,56
10,3,2013,22,0,HST,30.01,83.0,56
10,3,2013,23,0,HST,30.005714285714287,82.0,56
10,4,2013,0,0,HST,29.99142857142857,82.0,56
10,4,2013,1,0,HST,29.979999999999997,82.0,56
10,4,2013,2,0,HST,29.979999999999997,82.0,56
10,4,2013,3,0,HST,29.9675,82.0,56
10,4,2013,4,0,HST,29.965714285714284,82.0,56
10,4,2013,5,0,HST,29.978749999999998,82.0,56
10,4,2013,6,0,HST,29.983750000000004,82.0,56
10,4,2013,7,0,HST,30.002857142857142,82.0,56
10,4,2013,8,0,HST,30.015,82.0,56
10,4,2013,9,0,HST,30.029999999999998,82.0,56
10,4,2013,10,0,HST,30.037142857142857,82.0,56
10,4,2013,11,0,HST,30.03,82.0,56
10,4,2013,12,0,HST,30.018571428571423,82.0,56
10,4,2013,13,0,HST,29.998571428571434,82.0,56
10,4,2013,14,0,HST,29.978333333333335,82.0,56
10,4,2013,15,0,HST,29.97,82.42857142857143,56
10,4,2013,16,0,HST,29.97,83.0,56
10,4,2013,17,0,HST,29.97,83.0,56
10,4,2013,18,0,HST,29.979999999999997,83.0,56
10,4,2013,19,0,HST,29.98166666666667,83.0,56
10,4,2013,20,0,HST,29.998571428571427,83.0,56
10,4,2013,21,0,HST,30.0225,82.25,56
10,4,2013,22,0,HST,30.03,82.0,56
10,4,2013,23,0,HST,30.02666666666667,82.0,56
10,5,2013,0,0,HST,30.015,82.0,56
10,5,2013,1,0,HST,30.017142857142858,82.0,56
10,5,2013,2,0,HST,30.005000000000003,82.0,56
10,5,2013,3,0,HST,29.994285714285716,82.0,56
10,5,2013,4,0,HST,29.99,82.0,56
10,5,2013,5,0,HST,30.0,82.0,56
10,5,2013,6,0,HST,30.0075,82.0,56
10,5,2013,7,0,HST,30.01714285714286,82.0,56
10,5,2013,8,0,HST,30.024285714285718,82.0,56
10,5,2013,9,0,HST,30.037499999999994,82.0,56
10,5,2013,10,0,HST,30.039999999999996,82.0,56
10,5,2013,11,0,HST,30.031666666666666,82.0,56
10,5,2013,12,0,HST,30.021250000000002,82.0,56
10,5,2013,13,0,HST,30.001428571428573,82.0,56
10,5,2013,14,0,HST,29.972857142857144,82.0,56
10,5,2013,15,0,HST,29.962857142857143,82.0,56
10,5,2013,16,0,HST,29.964285714285715,82.0,56
10,5,2013,17,0,HST,29.97,82.0,56
10,5,2013,18,0,HST,29.98,82.0,56
10,5,2013,19,0,HST,29.99833333333333,82.0,56
10,5,2013,20,0,HST,30.02285714285714,82.0,56
10,5,2013,21,0,HST,30.03142857142857,82.0,56
10,5,2013,22,0,HST,30.036666666666665,82.0,56
10,5,2013,23,0,HST,30.03,82.0,56
10,6,2013,0,0,HST,30.016249999999996,82.0,56
10,6,2013,1,0,HST,30.00714285714286,82.0,56
10,6,2013,2,0,HST,29.991666666666664,82.0,56
10,6,2013,3,0,HST,29.979999999999997,82.0,56
10,6,2013,4,0,HST,29.976249999999997,82.0,56
10,6,2013,5,0,HST,29.979999999999997,82.0,56
10,6,2013,6,0,HST,29.981428571428573,82.0,56
10,6,2013,7,0,HST,29.99333333333333,82.0,56
10,6,2013,8,0,HST,30.010999999999996,81.1,56
10,6,2013,9,0,HST,30.026999999999997,81.0,56
10,6,2013,10,0,HST,30.033333333333335,81.0,56
10,6,2013,11,0,HST,30.02714285714286,81.71428571428571,56
10,6,2013,12,0,HST,30.00875,82.0,56
10,6,2013,13,0,HST,29.989999999999995,82.0,56
10,6,2013,14,0,HST,29.97142857142857,82.0,56
10,6,2013,15,0,HST,29.960000000000004,82.0,56
10,6,2013,16,0,HST,29.95833333333334,82.0,56
10,6,2013,17,0,HST,29.962500000000002,82.0,56
10,6,2013,18,0,HST,29.977142857142855,82.0,56
10,6,2013,19,0,HST,29.99125,82.0,56
10,6,2013,20,0,HST,30.00857142857143,82.0,56
10,6,2013,21,0,HST,30.018333333333334,82.0,56
10,6,2013,22,0,HST,30.02875,82.0,56
10,6,2013,23,0,HST,30.024285714285718,82.0,56
10,7,2013,0,0,HST,30.017142857142854,82.0,56
10,7,2013,1,0,HST,30.009999999999998,82.0,56
10,7,2013,2,0,HST,29.997142857142858,82.0,56
10,7,2013,3,0,HST,29.987142857142853,82.0,56
10,7,2013,4,0,HST,29.979999999999997,82.0,56
10,7,2013,5,0,HST,29.99285714285714,81.57142857142857,56
10,7,2013,6,0,HST,30.001666666666665,81.0,56
10,7,2013,7,0,HST,30.009999999999998,81.0,56
10,7,2013,8,0,HST,30.027142857142856,81.0,56
10,7,2013,9,0,HST,30.04571428571429,81.0,56
10,7,2013,10,0,HST,30.050000000000004,81.14285714285714,56
10,7,2013,11,0,HST,30.048571428571424,82.0,56
10,7,2013,12,0,HST,30.039999999999996,82.0,56
10,7,2013,13,0,HST,30.032857142857146,82.0,56
10,7,2013,14,0,HST,30.02,82.0,56
10,7,2013,15,0,HST,30.01,82.0,56
10,7,2013,16,0,HST,30.009999999999998,82.0,56
10,7,2013,17,0,HST,30.014285714285716,82.0,56
10,7,2013,18,0,HST,30.026666666666667,82.0,56
10,7,2013,19,0,HST,30.041428571428575,82.0,56
10,7,2013,20,0,HST,30.058333333333334,82.0,56
10,7,2013,21,0,HST,30.073333333333334,82.0,56
10,7,2013,22,0,HST,30.08625,82.0,56
10,7,2013,23,0,HST,30.07999999999999,82.0,56
10,8,2013,0,0,HST,30.071666666666662,82.0,57
10,8,2013,1,0,HST,30.061666666666667,82.0,57
10,8,2013,2,0,HST,30.052857142857146,82.0,57
10,8,2013,3,0,HST,30.041428571428565,82.0,57
10,8,2013,4,0,HST,30.039999999999996,82.0,57
10,8,2013,5,0,HST,30.039999999999996,82.0,57
10,8,2013,6,0,HST,30.055000000000003,82.0,57
10,8,2013,7,0,HST,30.068571428571424,82.0,57
10,8,2013,8,0,HST,30.084285714285716,81.14285714285714,57
10,8,2013,9,0,HST,30.093333333333334,81.83333333333333,57
10,8,2013,10,0,HST,30.098333333333333,82.0,57
10,8,2013,11,0,HST,30.09,82.0,57
10,8,2013,12,0,HST,30.08285714285714,82.0,57
