MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,SINT,FT,FM,PEAK,PDIR,VOLT,DWPF
4,19,2013, 21,36,HST, 78.0,72,7.0,14.0,11,2,1.0,25.76,,140.0,0,14,6,,68.2
4,19,2013, 22,36,HST, 76.0,74,8.0,14.0,11,2,1.0,25.76,,140.0,0,14,15,,67.1
4,19,2013, 23,36,HST, 76.0,74,7.0,15.0,12,2,0.0,25.76,,140.0,0,15,33,,67.1
4,20,2013, 0,36,HST, 77.0,74,6.0,15.0,10,2,1.0,25.76,,140.0,0,15,32,,68.1
4,20,2013, 1,36,HST, 77.0,73,6.0,10.0,8,2,1.0,25.76,,140.0,0,10,21,,67.7
4,20,2013, 2,36,HST, 77.0,67,4.0,9.0,13,2,0.0,25.76,,140.0,0,9,3,,65.2
4,20,2013, 3,36,HST, 76.0,68,3.0,9.0,27,2,1.0,25.76,,140.0,0,9,6,,64.7
4,20,2013, 4,36,HST, 76.0,66,4.0,8.0,66,2,1.0,25.76,,140.0,0,8,52,,63.8
4,20,2013, 5,36,HST, 74.0,68,3.0,7.0,97,2,1.0,25.76,,140.0,0,7,71,,62.8
4,20,2013, 6,36,HST, 74.0,68,2.0,7.0,90,2,9.0,25.76,,140.0,0,7,75,,62.8
4,20,2013, 7,36,HST, 81.0,58,3.0,5.0,28,2,178.0,25.76,,140.0,0,5,39,,64.8
4,20,2013, 8,36,HST, 88.0,54,4.0,7.0,32,2,403.0,25.76,,140.0,0,7,58,,69.2
4,20,2013, 9,36,HST, 89.0,44,3.0,8.0,303,2,635.0,25.76,,140.0,0,8,50,,64.2
4,20,2013, 10,36,HST, 87.0,50,3.0,6.0,128,2,391.0,25.76,,140.0,0,6,283,,66.1
4,20,2013, 11,36,HST, 87.0,52,4.0,6.0,154,2,359.0,25.76,,140.0,0,6,98,,67.2
4,20,2013, 12,36,HST, 92.0,48,4.0,8.0,187,2,595.0,25.76,,140.0,0,8,137,,69.5
4,20,2013, 13,36,HST, 92.0,42,5.0,9.0,161,2,1052.0,25.76,,140.0,0,9,155,,65.6
4,20,2013, 14,36,HST, 89.0,46,4.0,10.0,286,1,882.0,25.76,,140.0,0,10,238,,65.5
4,20,2013, 15,36,HST, 85.0,53,5.0,11.0,186,1,532.0,25.76,,140.0,0,11,257,,65.9
4,20,2013, 16,36,HST, 80.0,61,4.0,10.0,219,2,239.0,25.76,,140.0,1,10,205,,65.3
4,20,2013, 17,36,HST, 78.0,69,3.0,9.0,157,2,140.0,25.76,,140.0,4,9,216,,67.0
4,20,2013, 18,36,HST, 78.0,73,1.0,7.0,181,2,52.0,25.76,,140.0,3,7,112,,68.6
4,20,2013, 19,36,HST, 76.0,75,1.0,5.0,290,2,2.0,25.76,,140.0,4,5,186,,67.5
4,20,2013, 20,36,HST, 77.0,75,1.0,4.0,188,2,1.0,25.76,,140.0,0,4,234,,68.5
4,20,2013, 21,36,HST, 75.0,74,1.0,3.0,338,2,1.0,25.76,,140.0,0,3,217,,66.1
4,20,2013, 22,36,HST, 79.0,74,0.0,2.0,17,2,0.0,25.76,,140.0,0,2,217,,70.0
4,20,2013, 23,36,HST, 76.0,73,1.0,2.0,8,2,1.0,25.76,,140.0,0,2,4,,66.7
4,21,2013, 0,36,HST, 75.0,72,1.0,5.0,16,2,1.0,25.76,,140.0,0,5,38,,65.3
4,21,2013, 1,36,HST, 78.0,71,4.0,7.0,60,2,1.0,25.76,,140.0,0,7,58,,67.8
4,21,2013, 2,36,HST, 78.0,73,4.0,7.0,20,2,0.0,25.76,,140.0,0,7,41,,68.6
4,21,2013, 3,36,HST, 79.0,73,4.0,6.0,43,2,0.0,25.76,,140.0,0,6,34,,69.6
4,21,2013, 4,36,HST, 78.0,72,2.0,7.0,82,2,1.0,25.76,,140.0,0,7,69,,68.2
4,21,2013, 5,36,HST, 78.0,72,3.0,7.0,90,2,0.0,25.76,,140.0,0,7,125,,68.2
4,21,2013, 6,36,HST, 79.0,72,4.0,7.0,55,1,8.0,25.76,,140.0,0,7,131,,69.2
4,21,2013, 7,36,HST, 80.0,72,5.0,9.0,97,1,96.0,25.76,,140.0,0,9,113,,70.1
4,21,2013, 8,36,HST, 81.0,70,5.0,9.0,108,1,180.0,25.76,,140.0,0,9,103,,70.3
4,21,2013, 9,36,HST, 86.0,53,4.0,8.0,144,1,400.0,25.76,,140.0,0,8,88,,66.8
4,21,2013, 10,36,HST, 90.0,41,4.0,9.0,168,2,534.0,25.76,,140.0,0,9,123,,63.1
4,21,2013, 11,36,HST, 88.0,46,5.0,9.0,138,2,377.0,25.76,,140.0,0,9,100,,64.6
4,21,2013, 12,36,HST, 89.0,50,4.0,9.0,211,2,338.0,25.76,,140.0,0,9,243,,67.9
4,21,2013, 13,36,HST, 90.0,47,4.0,9.0,162,2,456.0,25.76,,140.0,0,9,130,,67.0
4,21,2013, 14,36,HST, 89.0,44,4.0,10.0,179,2,562.0,25.76,,140.0,0,10,129,,64.2
4,21,2013, 15,36,HST, 80.0,67,3.0,9.0,149,1,161.0,25.77,,140.0,0,9,102,,68.0
4,21,2013, 16,36,HST, 79.0,64,2.0,7.0,258,1,128.0,25.77,,140.0,4,7,172,,65.8
4,21,2013, 17,36,HST, 78.0,70,3.0,5.0,151,2,44.0,25.77,,140.0,0,5,126,,67.4
4,21,2013, 18,36,HST, 77.0,74,5.0,8.0,68,2,38.0,25.77,,140.0,0,8,58,,68.1
4,21,2013, 19,36,HST, 78.0,72,2.0,7.0,154,2,3.0,25.77,,140.0,0,7,51,,68.2
4,21,2013, 20,36,HST, 76.0,73,1.0,4.0,260,2,1.0,25.77,,140.0,0,4,282,,66.7
4,21,2013, 21,36,HST, 77.0,73,2.0,8.0,162,2,1.0,25.78,,140.0,0,8,113,,67.7
4,21,2013, 22,36,HST, 77.0,74,1.0,4.0,227,2,1.0,25.78,,140.0,0,4,145,,68.1
4,21,2013, 23,36,HST, 77.0,74,2.0,5.0,239,2,1.0,25.78,,140.0,0,5,294,,68.1
4,22,2013, 0,36,HST, 77.0,74,1.0,6.0,122,2,1.0,25.78,,140.0,0,6,113,,68.1
4,22,2013, 1,36,HST, 78.0,74,3.0,5.0,54,2,1.0,25.81,,140.0,0,5,109,,69.0
4,22,2013, 2,36,HST, 76.0,73,3.0,6.0,65,2,1.0,26.09,,140.0,0,6,71,,66.7
4,22,2013, 3,36,HST, 77.0,73,4.0,7.0,134,2,1.0,26.18,,140.0,0,7,134,,67.7
4,22,2013, 4,36,HST, 78.0,74,3.0,9.0,144,2,1.0,26.33,,140.0,0,9,113,,69.0
4,22,2013, 5,36,HST, 78.0,74,3.0,6.0,145,2,1.0,26.44,,140.0,0,6,123,,69.0
4,22,2013, 6,36,HST, 78.0,74,4.0,8.0,121,2,4.0,26.44,,140.0,0,8,130,,69.0
4,22,2013, 7,36,HST, 80.0,74,5.0,13.0,119,2,26.0,26.44,,140.0,0,13,117,,70.9
4,22,2013, 8,36,HST, 79.0,75,5.0,13.0,129,2,75.0,26.45,,140.0,0,13,121,,70.4
4,22,2013, 9,36,HST, 79.0,74,6.0,12.0,120,2,110.0,26.47,,140.0,0,12,132,,70.0
4,22,2013, 10,36,HST, 81.0,75,6.0,15.0,137,2,200.0,26.47,,140.0,0,15,140,,72.3
4,22,2013, 11,36,HST, 82.0,74,6.0,14.0,130,2,231.0,26.47,,140.0,0,14,119,,72.9
4,22,2013, 12,36,HST, 83.0,72,5.0,18.0,154,2,302.0,26.47,,140.0,0,18,93,,73.0
4,22,2013, 13,36,HST, 85.0,71,5.0,14.0,146,2,293.0,26.47,,140.0,0,14,115,,74.5
4,22,2013, 14,36,HST, 86.0,70,6.0,13.0,149,2,296.0,26.47,,140.0,0,13,141,,75.0
4,22,2013, 15,36,HST, 85.0,66,5.0,12.0,140,2,214.0,26.47,,140.0,0,12,169,,72.3
4,22,2013, 16,36,HST, 83.0,67,5.0,12.0,139,2,161.0,26.47,,140.0,0,12,125,,70.9
4,22,2013, 17,36,HST, 82.0,67,5.0,10.0,125,2,95.0,26.47,,140.0,0,10,143,,69.9
4,22,2013, 18,36,HST, 80.0,69,6.0,12.0,96,2,40.0,26.47,,140.0,0,12,117,,68.9
4,22,2013, 19,36,HST, 79.0,72,5.0,9.0,108,2,5.0,26.47,,140.0,0,9,127,,69.2
4,22,2013, 20,36,HST, 79.0,74,6.0,11.0,127,2,1.0,26.47,,140.0,0,11,126,,70.0
4,22,2013, 21,36,HST, 79.0,73,7.0,12.0,118,2,1.0,26.47,,140.0,0,12,127,,69.6
4,22,2013, 22,36,HST, 78.0,73,6.0,13.0,139,2,1.0,26.47,,140.0,0,13,107,,68.6
4,22,2013, 23,36,HST, 79.0,74,5.0,11.0,138,2,1.0,26.47,,140.0,0,11,145,,70.0
4,23,2013, 0,36,HST, 78.0,74,5.0,14.0,143,2,0.0,26.47,,140.0,0,14,125,,69.0
4,23,2013, 1,36,HST, 79.0,74,7.0,12.0,137,2,1.0,26.47,,140.0,0,12,113,,70.0
4,23,2013, 2,36,HST, 79.0,74,4.0,12.0,146,2,1.0,26.47,,140.0,0,12,116,,70.0
4,23,2013, 3,36,HST, 79.0,75,5.0,12.0,127,2,0.0,26.47,,140.0,0,12,106,,70.4
4,23,2013, 4,36,HST, 78.0,76,5.0,16.0,143,2,1.0,26.47,,140.0,0,16,123,,69.8
4,23,2013, 5,36,HST, 78.0,75,5.0,15.0,136,2,0.0,26.47,,140.0,0,15,121,,69.4
4,23,2013, 6,36,HST, 79.0,75,3.0,16.0,177,2,2.0,26.47,,140.0,0,16,93,,70.4
4,23,2013, 7,36,HST, 80.0,75,3.0,10.0,152,2,18.0,26.48,,140.0,0,10,106,,71.3
4,23,2013, 8,36,HST, 80.0,75,3.0,11.0,150,2,119.0,26.48,,140.0,0,11,127,,71.3
4,23,2013, 9,36,HST, 82.0,75,4.0,11.0,164,2,197.0,26.50,,140.0,0,11,145,,73.3
4,23,2013, 10,36,HST, 83.0,73,4.0,10.0,172,2,263.0,26.50,,140.0,0,10,153,,73.4
4,23,2013, 11,36,HST, 86.0,71,5.0,11.0,152,2,424.0,26.50,,140.0,0,11,109,,75.5
4,23,2013, 12,36,HST, 85.0,67,4.0,14.0,200,2,271.0,26.50,,140.0,0,14,231,,72.8
4,23,2013, 13,36,HST, 86.0,65,4.0,10.0,178,2,264.0,26.50,,140.0,0,10,152,,72.8
4,23,2013, 14,36,HST, 89.0,57,4.0,11.0,200,2,685.0,26.50,,140.0,0,11,258,,71.8
4,23,2013, 15,36,HST, 89.0,57,4.0,10.0,198,2,577.0,26.50,,140.0,0,10,240,,71.8
4,23,2013, 16,36,HST, 87.0,57,5.0,10.0,227,2,510.0,26.50,,140.0,0,10,217,,69.9
4,23,2013, 17,36,HST, 84.0,58,4.0,9.0,245,2,221.0,26.50,,140.0,0,9,295,,67.6
4,23,2013, 18,36,HST, 80.0,69,2.0,7.0,302,2,47.0,26.50,,140.0,0,7,168,,68.9
4,23,2013, 19,36,HST, 78.0,70,3.0,5.0,292,2,3.0,26.50,,140.0,0,5,288,,67.4
4,23,2013, 20,36,HST, 78.0,69,1.0,3.0,77,2,1.0,26.50,,140.0,0,3,127,,67.0
4,23,2013, 21,36,HST, 79.0,72,1.0,4.0,8,2,0.0,26.50,,140.0,0,4,31,,69.2
4,23,2013, 22,36,HST, 79.0,72,3.0,4.0,5,2,0.0,26.50,,140.0,0,4,3,,69.2
4,23,2013, 23,36,HST, 80.0,73,1.0,5.0,19,2,1.0,26.51,,140.0,0,5,3,,70.5
4,24,2013, 0,36,HST, 79.0,74,2.0,6.0,16,2,1.0,26.51,,140.0,0,6,32,,70.0
4,24,2013, 1,36,HST, 76.0,74,4.0,9.0,11,2,1.0,26.54,,140.0,0,9,49,,67.1
4,24,2013, 2,36,HST, 77.0,75,4.0,8.0,8,2,1.0,26.54,,140.0,0,8,3,,68.5
4,24,2013, 3,36,HST, 77.0,74,4.0,10.0,7,2,1.0,26.57,,140.0,0,10,6,,68.1
4,24,2013, 4,36,HST, 76.0,74,2.0,8.0,110,2,1.0,26.80,,140.0,0,8,129,,67.1
4,24,2013, 5,36,HST, 75.0,75,2.0,4.0,327,2,1.0,26.84,,140.0,0,4,117,,66.5
4,24,2013, 6,36,HST, 74.0,75,2.0,5.0,290,2,1.0,27.56,,140.0,0,5,243,,65.6
4,24,2013, 7,36,HST, 78.0,75,0.0,6.0,286,2,29.0,27.62,,140.0,0,6,69,,69.4
4,24,2013, 8,36,HST, 81.0,75,1.0,5.0,144,2,295.0,27.62,,140.0,0,5,267,,72.3
4,24,2013, 9,36,HST, 89.0,62,3.0,6.0,138,2,416.0,27.62,,140.0,0,6,106,,74.3
4,24,2013, 10,36,HST, 82.0,68,2.0,8.0,26,2,130.0,27.62,,140.0,0,8,118,,70.4
4,24,2013, 11,36,HST, 86.0,56,2.0,7.0,20,2,429.0,27.62,,140.0,0,7,35,,68.4
4,24,2013, 12,36,HST, 90.0,56,3.0,8.0,29,2,452.0,27.62,,140.0,0,8,34,,72.2
4,24,2013, 13,36,HST, 84.0,62,4.0,9.0,264,2,489.0,27.62,,140.0,0,9,230,,69.6
4,24,2013, 14,36,HST, 82.0,68,4.0,7.0,302,2,170.0,27.62,,140.0,0,7,347,,70.4
4,24,2013, 15,36,HST, 82.0,63,3.0,7.0,244,2,351.0,27.62,,140.0,0,7,269,,68.1
4,24,2013, 16,36,HST, 80.0,68,4.0,11.0,5,2,64.0,27.62,,140.0,0,11,336,,68.5
4,24,2013, 17,36,HST, 79.0,70,6.0,15.0,11,2,125.0,27.62,,140.0,0,15,4,,68.4
4,24,2013, 18,36,HST, 78.0,70,8.0,15.0,9,2,58.0,27.62,,140.0,0,15,7,,67.4
4,24,2013, 19,36,HST, 79.0,71,6.0,13.0,10,2,5.0,27.62,,140.0,0,13,6,,68.8
4,24,2013, 20,36,HST, 78.0,73,7.0,13.0,8,2,1.0,27.62,,140.0,0,13,6,,68.6
4,24,2013, 21,36,HST, 78.0,73,8.0,16.0,9,2,1.0,27.64,,140.0,0,16,3,,68.6
4,24,2013, 22,36,HST, 78.0,72,9.0,15.0,10,2,0.0,27.64,,140.0,0,15,9,,68.2
4,24,2013, 23,36,HST, 78.0,73,10.0,12.0,11,2,1.0,27.64,,140.0,0,12,8,,68.6
4,25,2013, 0,36,HST, 77.0,72,10.0,15.0,10,2,1.0,27.64,,140.0,0,15,8,,67.3
4,25,2013, 1,36,HST, 76.0,73,10.0,17.0,11,2,1.0,27.64,,140.0,0,17,8,,66.7
4,25,2013, 2,36,HST, 77.0,70,10.0,16.0,10,2,1.0,27.64,,140.0,0,16,6,,66.4
4,25,2013, 3,36,HST, 79.0,71,9.0,13.0,10,2,1.0,27.64,,140.0,0,13,6,,68.8
4,25,2013, 4,36,HST, 79.0,70,9.0,13.0,10,2,1.0,27.64,,140.0,0,13,9,,68.4
4,25,2013, 5,36,HST, 77.0,71,9.0,12.0,10,2,1.0,27.64,,140.0,0,12,10,,66.9
4,25,2013, 6,36,HST, 77.0,73,9.0,15.0,10,2,12.0,27.64,,140.0,0,15,7,,67.7
4,25,2013, 7,36,HST, 80.0,65,7.0,15.0,9,2,166.0,27.64,,140.0,0,15,4,,67.2
4,25,2013, 8,36,HST, 82.0,60,7.0,14.0,11,2,409.0,27.64,,140.0,0,14,3,,66.7
4,25,2013, 9,36,HST, 86.0,51,8.0,15.0,19,2,608.0,27.64,,140.0,0,15,6,,65.7
4,25,2013, 10,36,HST, 87.0,45,9.0,19.0,22,2,719.0,27.64,,140.0,0,19,43,,63.1
4,25,2013, 11,36,HST, 89.0,47,7.0,20.0,34,2,604.0,27.64,,140.0,0,20,24,,66.1
4,25,2013, 12,36,HST, 89.0,42,6.0,15.0,24,2,602.0,27.64,,140.0,0,15,32,,62.9
4,25,2013, 13,36,HST, 90.0,46,5.0,12.0,26,2,607.0,27.64,,140.0,0,12,71,,66.4
4,25,2013, 14,36,HST, 89.0,43,9.0,16.0,39,2,748.0,27.64,,140.0,0,16,39,,63.6
4,25,2013, 15,36,HST, 86.0,44,6.0,17.0,15,2,582.0,27.64,,140.0,0,17,67,,61.5
4,25,2013, 16,36,HST, 84.0,46,5.0,14.0,10,2,496.0,27.64,,140.0,0,14,33,,61.0
4,25,2013, 17,36,HST, 81.0,50,4.0,15.0,15,2,249.0,27.64,,140.0,0,15,68,,60.6
4,25,2013, 18,36,HST, 78.0,59,8.0,16.0,15,2,41.0,27.64,,140.0,0,16,11,,62.5
4,25,2013, 19,36,HST, 77.0,59,11.0,17.0,11,2,4.0,27.64,,140.0,0,17,23,,61.6
4,25,2013, 20,36,HST, 75.0,64,13.0,19.0,10,2,0.0,27.64,,140.0,0,19,7,,62.0
4,25,2013, 21,36,HST, 76.0,61,14.0,21.0,11,2,1.0,27.64,,140.0,0,21,7,,61.6
4,25,2013, 22,36,HST, 76.0,61,12.0,18.0,11,2,1.0,27.64,,140.0,0,18,17,,61.6
4,25,2013, 23,36,HST, 77.0,63,12.0,19.0,12,2,1.0,27.64,,140.0,0,19,10,,63.4
4,26,2013, 0,36,HST, 77.0,63,9.0,20.0,11,2,0.0,27.64,,140.0,0,20,13,,63.4
4,26,2013, 1,36,HST, 76.0,64,10.0,15.0,9,2,1.0,27.64,,140.0,0,15,6,,62.9
4,26,2013, 2,36,HST, 75.0,67,10.0,17.0,11,2,1.0,27.64,,140.0,0,17,4,,63.3
4,26,2013, 3,36,HST, 75.0,67,9.0,17.0,10,2,1.0,27.64,,140.0,0,17,7,,63.3
4,26,2013, 4,36,HST, 76.0,66,8.0,15.0,9,2,1.0,27.64,,140.0,0,15,24,,63.8
4,26,2013, 5,36,HST, 75.0,67,10.0,15.0,10,2,0.0,27.64,,140.0,0,15,6,,63.3
4,26,2013, 6,36,HST, 76.0,67,11.0,21.0,11,2,12.0,27.64,,140.0,0,21,9,,64.2
4,26,2013, 7,36,HST, 78.0,62,10.0,20.0,15,2,182.0,27.64,,140.0,0,20,38,,63.9
4,26,2013, 8,36,HST, 83.0,57,10.0,20.0,18,2,427.0,27.64,,140.0,0,20,48,,66.2
4,26,2013, 9,36,HST, 85.0,47,11.0,24.0,19,2,593.0,27.64,,140.0,0,24,28,,62.5
4,26,2013, 10,36,HST, 88.0,41,11.0,28.0,17,2,743.0,27.64,,140.0,0,28,22,,61.3
4,26,2013, 11,36,HST, 88.0,41,11.0,25.0,24,2,793.0,27.64,,140.0,0,25,21,,61.3
4,26,2013, 12,36,HST, 88.0,47,9.0,21.0,17,2,675.0,27.64,,140.0,0,21,26,,65.2
4,26,2013, 13,36,HST, 90.0,39,9.0,22.0,23,2,860.0,27.64,,140.0,0,22,21,,61.7
4,26,2013, 14,36,HST, 89.0,37,9.0,22.0,32,2,911.0,27.64,,140.0,0,22,35,,59.3
4,26,2013, 15,36,HST, 90.0,37,6.0,18.0,25,2,632.0,27.64,,140.0,0,18,18,,60.2
4,26,2013, 16,36,HST, 85.0,42,5.0,19.0,17,2,449.0,27.64,,140.0,0,19,55,,59.3
4,26,2013, 17,36,HST, 80.0,44,7.0,14.0,32,2,292.0,27.64,,140.0,0,14,51,,56.1
4,26,2013, 18,36,HST, 77.0,58,6.0,11.0,18,2,47.0,27.64,,140.0,0,11,33,,61.1
4,26,2013, 19,36,HST, 76.0,64,6.0,16.0,12,2,6.0,27.64,,140.0,0,16,6,,62.9
4,26,2013, 20,36,HST, 75.0,66,7.0,15.0,9,2,1.0,27.64,,140.0,1,15,7,,62.9
4,26,2013, 21,36,HST, 75.0,68,6.0,14.0,12,2,0.0,27.64,,140.0,0,14,30,,63.7
4,26,2013, 22,36,HST, 76.0,66,6.0,13.0,9,2,0.0,27.64,,140.0,0,13,32,,63.8
4,26,2013, 23,36,HST, 77.0,66,7.0,10.0,8,2,1.0,27.64,,140.0,0,10,8,,64.8
4,27,2013, 0,36,HST, 76.0,67,7.0,12.0,9,2,1.0,27.64,,140.0,0,12,6,,64.2
4,27,2013, 1,36,HST, 74.0,62,8.0,13.0,9,2,1.0,27.64,,140.0,0,13,3,,60.1
4,27,2013, 2,36,HST, 76.0,61,9.0,14.0,8,2,1.0,27.64,,140.0,0,14,4,,61.6
4,27,2013, 3,36,HST, 76.0,63,8.0,14.0,9,2,1.0,27.64,,140.0,0,14,8,,62.5
4,27,2013, 4,36,HST, 74.0,66,7.0,11.0,9,2,1.0,27.64,,140.0,0,11,3,,61.9
4,27,2013, 5,36,HST, 75.0,61,7.0,12.0,9,2,0.0,27.64,,140.0,0,12,7,,60.6
4,27,2013, 6,36,HST, 75.0,61,8.0,12.0,10,2,13.0,27.64,,140.0,0,12,7,,60.6
4,27,2013, 7,36,HST, 78.0,60,7.0,14.0,12,2,184.0,27.64,,140.0,0,14,7,,63.0
4,27,2013, 8,36,HST, 84.0,50,8.0,15.0,18,2,437.0,27.64,,140.0,0,15,26,,63.3
4,27,2013, 9,36,HST, 87.0,42,5.0,14.0,15,2,620.0,27.64,,140.0,0,14,26,,61.1
4,27,2013, 10,36,HST, 94.0,36,7.0,12.0,53,2,700.0,27.64,,140.0,0,12,31,,62.9
4,27,2013, 11,36,HST, 85.0,40,6.0,12.0,57,2,535.0,27.64,,140.0,0,12,144,,57.9
4,27,2013, 12,36,HST, 88.0,49,6.0,13.0,90,2,435.0,27.64,,140.0,0,13,123,,66.4
4,27,2013, 13,36,HST, 84.0,49,6.0,11.0,127,2,436.0,27.64,,140.0,0,11,125,,62.8
4,27,2013, 14,36,HST, 84.0,60,5.0,11.0,133,2,347.0,27.64,,140.0,0,11,95,,68.6
4,27,2013, 15,36,HST, 83.0,50,5.0,11.0,106,2,343.0,27.64,,140.0,0,11,47,,62.4
4,27,2013, 16,36,HST, 81.0,57,4.0,10.0,84,2,191.0,27.64,,140.0,0,10,129,,64.3
4,27,2013, 17,36,HST, 78.0,59,5.0,8.0,76,2,115.0,27.64,,140.0,3,8,67,,62.5
4,27,2013, 18,36,HST, 78.0,66,4.0,10.0,113,2,40.0,27.64,,140.0,3,10,133,,65.7
4,27,2013, 19,36,HST, 76.0,71,4.0,8.0,66,2,3.0,27.64,,140.0,0,8,87,,65.9
4,27,2013, 20,36,HST, 76.0,71,6.0,8.0,38,2,1.0,27.64,,140.0,0,8,36,,65.9
4,27,2013, 21,36,HST, 75.0,74,5.0,8.0,30,2,1.0,27.64,,140.0,0,8,43,,66.1
4,27,2013, 22,36,HST, 77.0,65,4.0,8.0,48,2,1.0,27.64,,140.0,0,8,45,,64.3
4,27,2013, 23,36,HST, 75.0,73,4.0,8.0,91,2,0.0,27.64,,140.0,0,8,56,,65.7
4,28,2013, 0,36,HST, 77.0,74,5.0,9.0,67,2,1.0,27.64,,140.0,0,9,66,,68.1
4,28,2013, 1,36,HST, 77.0,74,7.0,10.0,40,2,1.0,27.64,,140.0,0,10,49,,68.1
4,28,2013, 2,36,HST, 78.0,75,7.0,11.0,54,2,0.0,27.64,,140.0,0,11,61,,69.4
4,28,2013, 3,36,HST, 77.0,75,3.0,10.0,101,2,1.0,27.64,,140.0,0,10,60,,68.5
4,28,2013, 4,36,HST, 76.0,75,4.0,7.0,116,2,1.0,27.64,,140.0,0,7,114,,67.5
4,28,2013, 5,36,HST, 74.0,76,4.0,7.0,126,2,1.0,27.64,,140.0,0,7,125,,65.9
4,28,2013, 6,36,HST, 76.0,75,3.0,5.0,140,2,15.0,27.64,,140.0,0,5,131,,67.5
4,28,2013, 7,36,HST, 79.0,74,3.0,7.0,124,2,127.0,27.64,,140.0,0,7,117,,70.0
4,28,2013, 8,36,HST, 84.0,75,4.0,8.0,84,2,214.0,27.64,,140.0,0,8,107,,75.2
4,28,2013, 9,36,HST, 87.0,57,5.0,10.0,100,2,360.0,27.64,,140.0,0,10,116,,69.9
4,28,2013, 10,36,HST, 90.0,49,7.0,13.0,67,2,577.0,27.64,,140.0,0,13,109,,68.2
4,28,2013, 11,36,HST, 86.0,49,8.0,15.0,105,2,503.0,27.64,,140.0,0,15,118,,64.6
4,28,2013, 12,36,HST, 89.0,48,6.0,14.0,77,2,567.0,27.64,,140.0,0,14,119,,66.7
4,28,2013, 13,36,HST, 91.0,39,7.0,14.0,73,2,841.0,27.64,,140.0,0,14,131,,62.6
4,28,2013, 14,36,HST, 88.0,49,6.0,12.0,76,2,644.0,27.64,,140.0,0,12,65,,66.4
4,28,2013, 15,36,HST, 87.0,46,6.0,12.0,84,2,569.0,27.64,,140.0,0,12,60,,63.7
4,28,2013, 16,36,HST, 82.0,60,5.0,11.0,110,2,299.0,27.64,,140.0,2,11,47,,66.7
4,28,2013, 17,36,HST, 76.0,59,5.0,11.0,101,2,252.0,27.64,,140.0,3,11,69,,60.6
4,28,2013, 18,36,HST, 77.0,68,5.0,10.0,91,2,58.0,27.64,,140.0,4,10,130,,65.6
4,28,2013, 19,36,HST, 77.0,74,6.0,10.0,62,2,4.0,27.64,,140.0,3,10,54,,68.1
4,28,2013, 20,36,HST, 78.0,75,5.0,11.0,101,2,1.0,27.64,,140.0,0,11,69,,69.4
4,28,2013, 21,36,HST, 77.0,75,5.0,12.0,115,2,1.0,27.64,,140.0,0,12,122,,68.5
4,28,2013, 22,36,HST, 78.0,76,6.0,13.0,110,2,0.0,27.64,,140.0,0,13,127,,69.8
4,28,2013, 23,36,HST, 80.0,76,6.0,14.0,108,2,1.0,27.64,,140.0,0,14,135,,71.7
4,29,2013, 0,36,HST, 78.0,76,7.0,14.0,119,2,0.0,27.64,,140.0,0,14,130,,69.8
4,29,2013, 1,36,HST, 80.0,76,8.0,16.0,112,2,1.0,27.64,,140.0,0,16,133,,71.7
4,29,2013, 2,36,HST, 78.0,76,8.0,15.0,113,2,0.0,27.64,,140.0,0,15,128,,69.8
4,29,2013, 3,36,HST, 78.0,76,6.0,15.0,113,2,0.0,27.64,,140.0,0,15,121,,69.8
4,29,2013, 4,36,HST, 78.0,76,7.0,16.0,117,2,0.0,27.64,,140.0,0,16,120,,69.8
4,29,2013, 5,36,HST, 78.0,76,6.0,13.0,90,2,1.0,27.64,,140.0,0,13,125,,69.8
4,29,2013, 6,36,HST, 79.0,76,7.0,16.0,102,2,9.0,27.64,,140.0,0,16,110,,70.8
4,29,2013, 7,36,HST, 79.0,76,6.0,15.0,83,2,89.0,27.64,,140.0,0,15,127,,70.8
4,29,2013, 8,36,HST, 79.0,75,8.0,16.0,111,2,104.0,27.64,,140.0,0,16,126,,70.4
4,29,2013, 9,36,HST, 81.0,74,8.0,18.0,119,2,249.0,27.64,,140.0,0,18,112,,71.9
4,29,2013, 10,36,HST, 88.0,71,8.0,15.0,100,2,487.0,27.64,,140.0,0,15,121,,77.4
4,29,2013, 11,36,HST, 85.0,62,10.0,16.0,116,2,439.0,27.64,,140.0,0,16,110,,70.5
4,29,2013, 12,36,HST, 86.0,60,7.0,17.0,109,2,551.0,27.64,,140.0,0,17,129,,70.5
4,29,2013, 13,36,HST, 86.0,55,7.0,14.0,108,2,443.0,27.64,,140.0,0,14,134,,67.9
4,29,2013, 14,36,HST, 83.0,67,7.0,15.0,126,2,229.0,27.64,,140.0,0,15,97,,70.9
4,29,2013, 15,36,HST, 77.0,71,6.0,14.0,133,2,116.0,27.64,,140.0,4,14,111,,66.9
4,29,2013, 16,36,HST, 79.0,76,5.0,14.0,120,2,83.0,27.65,,140.0,0,14,127,,70.8
4,29,2013, 17,36,HST, 80.0,75,4.0,11.0,132,2,101.0,27.65,,140.0,5,11,129,,71.3
4,29,2013, 18,36,HST, 77.0,76,2.0,9.0,104,2,47.0,27.65,,140.0,0,9,151,,68.8
4,29,2013, 19,36,HST, 79.0,77,4.0,11.0,130,2,4.0,27.65,,140.0,0,11,129,,71.2
