MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,SINT,FT,FM,PEAK,PDIR,VOLT,DWPF
9,12,2012, 20,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.66,,65.0,19,0,0,13.00,
9,12,2012, 21,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.66,,64.0,20,0,0,13.00,
9,12,2012, 22,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.66,,65.0,21,0,0,13.00,
9,12,2012, 23,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.66,,65.0,22,0,0,13.00,
9,13,2012, 0,51,HST, 65.0,0,0.0,2.0,6,1,0.0,24.66,,66.0,23,2,28,13.00,
9,13,2012, 1,51,HST, 65.0,1,0.0,0.0,,1,0.0,24.66,,65.0,24,0,0,13.00,-37.8
9,13,2012, 2,51,HST, 65.0,3,0.0,0.0,,1,0.0,24.66,,65.0,24,0,0,12.90,-17.7
9,13,2012, 3,51,HST, 64.0,3,0.0,0.0,,1,0.0,24.66,,64.0,24,0,0,12.90,-18.4
9,13,2012, 4,51,HST, 64.0,3,0.0,0.0,,1,0.0,24.66,,64.0,24,0,0,12.90,-18.4
9,13,2012, 5,51,HST, 65.0,2,0.0,0.0,,1,0.0,24.66,,64.0,24,0,0,12.90,-25.4
9,13,2012, 6,51,HST, 65.0,0,0.0,0.0,,1,4.0,24.66,,64.0,24,0,0,12.90,
9,13,2012, 7,51,HST, 67.0,0,0.0,0.0,,1,44.0,24.66,,67.0,25,0,0,12.90,
9,13,2012, 8,51,HST, 70.0,0,0.0,0.0,,1,140.0,24.66,,72.0,25,0,0,12.90,
9,13,2012, 9,51,HST, 74.0,0,0.0,0.0,,1,207.0,24.66,,76.0,20,0,0,13.00,
9,13,2012, 10,51,HST, 72.0,0,1.0,10.0,47,1,248.0,24.66,,78.0,14,10,91,13.10,
9,13,2012, 11,51,HST, 73.0,0,2.0,6.0,47,1,263.0,24.66,,81.0,13,6,355,13.70,
9,13,2012, 12,51,HST, 75.0,0,2.0,10.0,39,1,410.0,24.66,,88.0,10,10,80,14.10,
9,13,2012, 13,51,HST, 75.0,0,1.0,12.0,43,1,417.0,24.66,,87.0,9,12,88,14.30,
9,13,2012, 14,51,HST, 77.0,0,3.0,12.0,61,1,545.0,24.66,,96.0,9,12,89,13.60,
9,13,2012, 15,51,HST, 78.0,0,2.0,14.0,53,1,654.0,24.66,,99.0,6,14,67,13.60,
9,13,2012, 16,51,HST, 72.0,0,1.0,10.0,46,1,146.0,24.66,,79.0,10,10,88,13.20,
9,13,2012, 17,51,HST, 70.0,0,1.0,7.0,28,1,83.0,24.66,,73.0,11,7,83,13.10,
9,13,2012, 18,51,HST, 69.0,0,0.0,3.0,23,1,10.0,24.66,,70.0,13,3,358,13.00,
9,13,2012, 19,51,HST, 69.0,0,0.0,0.0,,1,0.0,24.66,,69.0,15,0,0,13.00,
9,13,2012, 20,51,HST, 67.0,0,0.0,0.0,,1,0.0,24.66,,66.0,17,0,0,13.00,
9,13,2012, 21,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.66,,64.0,19,0,0,13.00,
9,13,2012, 22,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.66,,64.0,20,0,0,13.00,
9,13,2012, 23,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.67,,65.0,22,0,0,13.00,
9,14,2012, 0,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.67,,65.0,23,0,0,13.00,
9,14,2012, 1,51,HST, 65.0,2,0.0,0.0,,1,0.0,24.69,,65.0,24,0,0,12.90,-25.4
9,14,2012, 2,51,HST, 64.0,3,0.0,0.0,,1,0.0,24.69,,63.0,24,0,0,12.90,-18.4
9,14,2012, 3,51,HST, 63.0,4,0.0,0.0,,1,0.0,24.69,,62.0,25,0,0,12.90,-13.4
9,14,2012, 4,51,HST, 63.0,5,0.0,0.0,,1,0.0,24.69,,62.0,25,0,0,12.90,-9.0
9,14,2012, 5,51,HST, 64.0,5,0.0,0.0,,1,0.0,24.69,,63.0,25,0,0,12.90,-8.3
9,14,2012, 6,51,HST, 64.0,5,0.0,0.0,,1,4.0,24.69,,63.0,25,0,0,12.90,-8.3
9,14,2012, 7,51,HST, 65.0,5,0.0,0.0,,1,31.0,24.70,,66.0,26,0,0,12.80,-7.6
9,14,2012, 8,51,HST, 68.0,5,0.0,0.0,,1,156.0,24.70,,71.0,25,0,0,12.80,-5.4
9,14,2012, 9,51,HST, 71.0,0,0.0,0.0,,1,344.0,24.70,,71.0,24,0,0,12.90,
9,14,2012, 10,51,HST, 75.0,0,2.0,8.0,38,1,418.0,24.70,,79.0,20,8,90,13.40,
9,14,2012, 11,51,HST, 74.0,0,2.0,11.0,48,1,570.0,24.70,,79.0,15,11,85,13.30,
9,14,2012, 12,51,HST, 75.0,0,2.0,11.0,48,1,436.0,24.70,,84.0,12,11,78,13.70,
9,14,2012, 13,51,HST, 76.0,0,2.0,10.0,57,1,437.0,24.70,,87.0,9,10,103,13.30,
9,14,2012, 14,51,HST, 74.0,0,1.0,7.0,34,1,268.0,24.70,,81.0,10,7,79,13.20,
9,14,2012, 15,51,HST, 74.0,0,1.0,9.0,45,1,258.0,24.70,,83.0,10,9,39,14.10,
9,14,2012, 16,51,HST, 73.0,0,2.0,10.0,52,1,333.0,24.70,,79.0,10,10,355,13.20,
9,14,2012, 17,51,HST, 71.0,0,2.0,7.0,49,1,67.0,24.70,,72.0,12,7,80,13.10,
9,14,2012, 18,51,HST, 69.0,0,0.0,3.0,46,1,14.0,24.70,,69.0,14,3,5,13.00,
9,14,2012, 19,51,HST, 68.0,0,0.0,0.0,,1,0.0,24.70,,68.0,15,0,0,13.00,
9,14,2012, 20,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.70,,65.0,17,0,0,13.00,
9,14,2012, 21,51,HST, 67.0,0,0.0,0.0,,1,0.0,24.70,,66.0,19,0,0,13.00,
9,14,2012, 22,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.70,,66.0,20,0,0,13.00,
9,14,2012, 23,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.70,,65.0,21,0,0,13.00,
9,15,2012, 0,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.70,,65.0,22,0,0,12.90,
9,15,2012, 1,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.70,,64.0,22,0,0,12.90,
9,15,2012, 2,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.71,,65.0,23,0,0,12.90,
9,15,2012, 3,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.71,,64.0,24,0,0,12.90,
9,15,2012, 4,51,HST, 64.0,2,0.0,0.0,,1,0.0,24.75,,64.0,24,0,0,12.90,-26.0
9,15,2012, 5,51,HST, 64.0,3,0.0,1.0,193,1,0.0,24.77,,64.0,25,1,318,12.80,-18.4
9,15,2012, 6,51,HST, 64.0,4,0.0,0.0,,1,4.0,24.77,,64.0,25,0,0,12.80,-12.7
9,15,2012, 7,51,HST, 66.0,5,0.0,0.0,,1,51.0,24.77,,66.0,25,0,0,12.80,-6.8
9,15,2012, 8,51,HST, 67.0,5,0.0,2.0,7,1,136.0,24.77,,68.0,25,2,343,12.90,-6.1
9,15,2012, 9,51,HST, 74.0,0,1.0,5.0,35,1,290.0,24.77,,75.0,23,5,81,13.10,
9,15,2012, 10,51,HST, 76.0,0,2.0,8.0,43,1,562.0,24.77,,82.0,19,8,91,14.20,
9,15,2012, 11,51,HST, 75.0,0,2.0,8.0,51,1,342.0,24.77,,83.0,15,8,78,13.60,
9,15,2012, 12,51,HST, 76.0,0,1.0,7.0,41,1,514.0,24.77,,86.0,13,7,84,13.70,
9,15,2012, 13,51,HST, 76.0,0,1.0,10.0,38,1,342.0,24.77,,87.0,13,10,89,14.30,
9,15,2012, 14,51,HST, 76.0,0,0.0,6.0,48,1,368.0,24.77,,87.0,10,6,96,13.50,
9,15,2012, 15,51,HST, 75.0,0,0.0,8.0,57,1,191.0,24.77,,82.0,11,8,314,13.70,
9,15,2012, 16,51,HST, 74.0,0,1.0,8.0,40,1,229.0,24.77,,76.0,11,8,83,13.20,
9,15,2012, 17,51,HST, 70.0,0,0.0,0.0,,1,51.0,24.77,,72.0,13,0,0,13.10,
9,15,2012, 18,51,HST, 68.0,0,0.0,0.0,,1,5.0,24.77,,67.0,16,0,0,13.00,
9,15,2012, 19,51,HST, 67.0,0,0.0,0.0,,1,0.0,24.77,,67.0,19,0,0,13.00,
9,15,2012, 20,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,66.0,20,0,0,13.00,
9,15,2012, 21,51,HST, 67.0,0,0.0,0.0,,1,0.0,24.77,,67.0,21,0,0,13.00,
9,15,2012, 22,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,21,0,0,13.00,
9,15,2012, 23,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,66.0,22,0,0,13.00,
9,16,2012, 0,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,23,0,0,12.90,
9,16,2012, 1,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,66.0,22,0,0,12.90,
9,16,2012, 2,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,65.0,23,0,0,12.90,
9,16,2012, 3,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,64.0,23,0,0,12.90,
9,16,2012, 4,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,23,0,0,12.90,
9,16,2012, 5,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,23,0,0,12.90,
9,16,2012, 6,51,HST, 65.0,0,0.0,0.0,,1,4.0,24.77,,63.0,24,0,0,12.80,
9,16,2012, 7,51,HST, 69.0,0,0.0,0.0,,1,28.0,24.77,,66.0,24,0,0,12.80,
9,16,2012, 8,51,HST, 73.0,0,0.0,0.0,,1,240.0,24.77,,77.0,18,0,0,12.80,
9,16,2012, 9,51,HST, 78.0,0,0.0,0.0,,1,402.0,24.77,,76.0,15,0,0,12.80,
9,16,2012, 10,51,HST, 80.0,0,1.0,8.0,18,1,636.0,24.77,,87.0,12,8,124,13.20,
9,16,2012, 11,51,HST, 78.0,0,1.0,6.0,13,1,618.0,24.77,,85.0,9,6,74,13.30,
9,16,2012, 12,51,HST, 77.0,0,0.0,5.0,240,1,416.0,24.77,,83.0,9,5,187,13.30,
9,16,2012, 13,51,HST, 78.0,0,1.0,5.0,70,1,461.0,24.77,,91.0,7,5,75,13.40,
9,16,2012, 14,51,HST, 76.0,0,1.0,5.0,169,1,251.0,24.77,,82.0,9,5,103,13.20,
9,16,2012, 15,51,HST, 76.0,0,0.0,0.0,,1,207.0,24.77,,81.0,10,0,0,13.20,
9,16,2012, 16,51,HST, 74.0,0,1.0,4.0,50,1,106.0,24.77,,77.0,10,4,98,13.10,
9,16,2012, 17,51,HST, 71.0,0,0.0,4.0,10,1,52.0,24.77,,72.0,11,4,71,13.00,
9,16,2012, 18,51,HST, 69.0,0,0.0,2.0,7,1,9.0,24.77,,69.0,13,2,81,13.00,
9,16,2012, 19,51,HST, 67.0,0,0.0,0.0,,1,0.0,24.77,,67.0,15,0,0,13.00,
9,16,2012, 20,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,65.0,18,0,0,13.00,
9,16,2012, 21,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.77,,63.0,20,0,0,12.90,
9,16,2012, 22,51,HST, 63.0,0,0.0,0.0,,1,0.0,24.77,,63.0,22,0,0,12.90,
9,16,2012, 23,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.77,,63.0,22,0,0,12.90,
9,17,2012, 0,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.77,,63.0,23,0,0,12.90,
9,17,2012, 1,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.77,,62.0,24,0,0,12.80,
9,17,2012, 2,51,HST, 63.0,0,0.0,0.0,,1,0.0,24.77,,61.0,24,0,0,12.80,
9,17,2012, 3,51,HST, 63.0,0,0.0,0.0,,1,0.0,24.77,,61.0,25,0,0,12.80,
9,17,2012, 4,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.77,,61.0,25,0,0,12.80,
9,17,2012, 5,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.77,,61.0,25,0,0,12.80,
9,17,2012, 6,51,HST, 65.0,0,0.0,0.0,,1,5.0,24.77,,63.0,25,0,0,12.80,
9,17,2012, 7,51,HST, 67.0,0,1.0,2.0,19,1,44.0,24.77,,66.0,24,2,352,12.80,
9,17,2012, 8,51,HST, 72.0,0,1.0,5.0,31,1,252.0,24.77,,74.0,24,5,71,12.80,
9,17,2012, 9,51,HST, 76.0,0,1.0,9.0,48,1,295.0,24.77,,77.0,18,9,89,12.90,
9,17,2012, 10,51,HST, 78.0,0,0.0,9.0,43,1,494.0,24.77,,85.0,12,9,338,13.20,
9,17,2012, 11,51,HST, 77.0,0,0.0,8.0,47,1,537.0,24.77,,87.0,10,8,82,14.20,
9,17,2012, 12,51,HST, 77.0,0,3.0,11.0,60,1,480.0,24.77,,90.0,8,11,88,13.70,
9,17,2012, 13,51,HST, 80.0,0,3.0,11.0,52,1,634.0,24.77,,103.0,6,11,90,14.10,
9,17,2012, 14,51,HST, 80.0,0,2.0,12.0,46,1,682.0,24.77,,106.0,6,12,89,14.00,
9,17,2012, 15,51,HST, 78.0,0,1.0,10.0,46,1,481.0,24.77,,92.0,6,10,68,13.40,
9,17,2012, 16,51,HST, 75.0,0,1.0,11.0,47,1,260.0,24.77,,80.0,9,11,77,13.20,
9,17,2012, 17,51,HST, 72.0,0,1.0,5.0,30,1,57.0,24.77,,74.0,10,5,24,13.10,
9,17,2012, 18,51,HST, 69.0,0,1.0,5.0,27,1,11.0,24.77,,70.0,12,5,348,13.00,
9,17,2012, 19,51,HST, 68.0,0,1.0,2.0,16,1,0.0,24.77,,67.0,14,2,2,13.00,
9,17,2012, 20,51,HST, 67.0,0,0.0,3.0,34,1,0.0,24.77,,68.0,17,3,16,13.00,
9,17,2012, 21,51,HST, 67.0,0,0.0,2.0,38,1,0.0,24.77,,67.0,19,2,10,13.00,
9,17,2012, 22,51,HST, 67.0,0,0.0,1.0,38,1,0.0,24.77,,67.0,20,1,29,13.00,
9,17,2012, 23,51,HST, 67.0,0,0.0,0.0,,1,0.0,24.77,,67.0,20,0,0,13.00,
9,18,2012, 0,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,21,0,0,13.00,
9,18,2012, 1,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,64.0,22,0,0,12.90,
9,18,2012, 2,51,HST, 63.0,0,0.0,0.0,,1,0.0,24.77,,62.0,23,0,0,12.90,
9,18,2012, 3,51,HST, 63.0,0,0.0,0.0,,1,0.0,24.77,,61.0,23,0,0,12.90,
9,18,2012, 4,51,HST, 63.0,0,0.0,0.0,,1,0.0,24.77,,61.0,24,0,0,12.90,
9,18,2012, 5,51,HST, 63.0,0,0.0,0.0,,1,0.0,24.77,,61.0,25,0,0,12.90,
9,18,2012, 6,51,HST, 63.0,0,0.0,0.0,,1,3.0,24.77,,61.0,25,0,0,12.90,
9,18,2012, 7,51,HST, 67.0,0,0.0,0.0,,1,30.0,24.77,,65.0,25,0,0,12.90,
9,18,2012, 8,51,HST, 70.0,0,0.0,0.0,,1,129.0,24.77,,70.0,23,0,0,12.90,
9,18,2012, 9,51,HST, 72.0,0,0.0,6.0,48,1,209.0,24.77,,76.0,17,6,78,12.90,
9,18,2012, 10,51,HST, 75.0,0,1.0,10.0,30,1,382.0,24.77,,82.0,20,10,93,13.20,
9,18,2012, 11,51,HST, 78.0,0,1.0,6.0,42,1,553.0,24.77,,88.0,11,6,81,14.30,
9,18,2012, 12,51,HST, 80.0,0,1.0,7.0,43,1,799.0,24.77,,107.0,6,7,138,13.40,
9,18,2012, 13,51,HST, 82.0,0,1.0,8.0,53,1,623.0,24.77,,105.0,6,8,86,13.70,
9,18,2012, 14,51,HST, 78.0,0,1.0,7.0,52,1,528.0,24.77,,92.0,6,7,121,13.40,
9,18,2012, 15,51,HST, 79.0,0,0.0,6.0,46,1,270.0,24.77,,89.0,7,6,330,14.00,
9,18,2012, 16,51,HST, 73.0,0,0.0,0.0,,1,87.0,24.77,,75.0,10,0,0,13.10,
9,18,2012, 17,51,HST, 71.0,0,0.0,0.0,,1,22.0,24.77,,72.0,10,0,0,13.00,
9,18,2012, 18,51,HST, 68.0,0,0.0,0.0,,1,5.0,24.77,,67.0,12,0,0,13.00,
9,18,2012, 19,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,15,0,0,13.00,
9,18,2012, 20,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,17,0,0,13.00,
9,18,2012, 21,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,65.0,20,0,0,13.00,
9,18,2012, 22,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,65.0,21,0,0,13.00,
9,18,2012, 23,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,63.0,21,0,0,12.90,
9,19,2012, 0,51,HST, 64.0,0,0.0,0.0,,1,0.0,24.77,,62.0,22,0,0,12.90,
9,19,2012, 1,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,63.0,22,0,0,12.90,
9,19,2012, 2,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,62.0,23,0,0,12.90,
9,19,2012, 3,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,62.0,23,0,0,12.90,
9,19,2012, 4,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.77,,64.0,24,0,0,12.90,
9,19,2012, 5,51,HST, 65.0,0,0.0,0.0,,1,0.0,24.77,,63.0,24,0,0,12.80,
9,19,2012, 6,51,HST, 65.0,0,0.0,0.0,,1,4.0,24.77,,63.0,24,0,0,12.80,
9,19,2012, 7,51,HST, 69.0,0,0.0,0.0,,1,52.0,24.77,,68.0,23,0,0,12.80,
9,19,2012, 8,51,HST, 73.0,0,0.0,0.0,,1,222.0,24.77,,76.0,18,0,0,12.80,
9,19,2012, 9,51,HST, 76.0,0,0.0,0.0,,1,182.0,24.77,,78.0,15,0,0,12.90,
9,19,2012, 10,51,HST, 75.0,0,0.0,0.0,,1,147.0,24.77,,78.0,13,0,0,12.90,
9,19,2012, 11,51,HST, 70.0,0,0.0,0.0,,1,95.0,24.77,,72.0,22,0,0,12.90,
9,19,2012, 12,51,HST, 74.0,0,0.0,0.0,,1,214.0,24.78,,79.0,24,0,0,13.30,
9,19,2012, 13,51,HST, 73.0,0,0.0,0.0,,1,229.0,24.78,,76.0,20,0,0,13.30,
9,19,2012, 14,51,HST, 76.0,0,0.0,0.0,,1,347.0,24.78,,82.0,11,0,0,13.30,
9,19,2012, 15,51,HST, 71.0,0,0.0,0.0,,1,69.0,24.81,,71.0,19,0,0,13.10,
9,19,2012, 16,51,HST, 72.0,0,0.0,0.0,,1,173.0,24.82,,73.0,24,0,0,13.20,
9,19,2012, 17,51,HST, 71.0,0,0.0,0.0,,1,67.0,24.82,,70.0,23,0,0,13.00,
9,19,2012, 18,51,HST, 68.0,0,0.0,0.0,,1,6.0,24.82,,67.0,24,0,0,13.00,
9,19,2012, 19,51,HST, 67.0,0,0.0,0.0,,1,0.0,24.82,,65.0,24,0,0,12.90,
9,19,2012, 20,51,HST, 66.0,1,0.0,0.0,,1,0.0,24.82,,64.0,25,0,0,12.90,-37.2
9,19,2012, 21,51,HST, 66.0,2,0.0,0.0,,1,0.0,24.82,,64.0,25,0,0,12.90,-24.7
9,19,2012, 22,51,HST, 66.0,2,0.0,0.0,,1,0.0,24.82,,63.0,25,0,0,12.80,-24.7
9,19,2012, 23,51,HST, 66.0,2,0.0,0.0,,1,0.0,24.82,,64.0,25,0,0,12.80,-24.7
9,20,2012, 0,51,HST, 66.0,1,0.0,0.0,,1,0.0,24.82,,65.0,26,0,0,12.80,-37.2
9,20,2012, 1,51,HST, 66.0,0,0.0,0.0,,1,0.0,24.82,,64.0,25,0,0,12.80,
9,20,2012, 2,51,HST, 66.0,1,0.0,0.0,,1,0.0,24.82,,64.0,25,0,0,12.80,-37.2
9,20,2012, 3,51,HST, 66.0,2,0.0,0.0,,1,0.0,24.82,,65.0,26,0,0,12.80,-24.7
9,20,2012, 4,51,HST, 67.0,2,0.0,0.0,,1,0.0,24.82,,67.0,25,0,0,12.80,-24.1
9,20,2012, 5,51,HST, 67.0,2,0.0,0.0,,1,0.0,24.82,,66.0,25,0,0,12.80,-24.1
9,20,2012, 6,51,HST, 67.0,3,0.0,0.0,,1,2.0,24.82,,67.0,25,0,0,12.80,-16.4
9,20,2012, 7,51,HST, 68.0,2,0.0,0.0,,1,41.0,24.82,,69.0,25,0,0,12.80,-23.5
9,20,2012, 8,51,HST, 71.0,2,0.0,0.0,,1,117.0,24.82,,72.0,25,0,0,12.90,-21.5
9,20,2012, 9,51,HST, 75.0,0,0.0,0.0,,1,237.0,24.82,,75.0,24,0,0,13.00,
9,20,2012, 10,51,HST, 79.0,0,0.0,0.0,,1,395.0,24.82,,84.0,18,0,0,13.30,
9,20,2012, 11,51,HST, 76.0,0,0.0,0.0,,1,191.0,24.82,,78.0,16,0,0,13.10,
9,20,2012, 12,51,HST, 72.0,0,0.0,0.0,,1,139.0,24.88,,73.0,22,0,0,13.00,
9,20,2012, 13,51,HST, 70.0,0,0.0,0.0,,1,98.0,24.96,,71.0,24,0,0,12.90,
9,20,2012, 14,51,HST, 71.0,3,0.0,0.0,,1,61.0,24.97,,71.0,25,0,0,12.90,-13.7
9,20,2012, 15,51,HST, 72.0,4,0.0,0.0,,1,109.0,24.98,,73.0,25,0,0,12.90,-7.2
9,20,2012, 16,51,HST, 72.0,3,0.0,0.0,,1,87.0,24.98,,72.0,24,0,0,12.80,-13.0
9,20,2012, 17,51,HST, 71.0,3,0.0,0.0,,1,32.0,25.00,,71.0,25,0,0,12.80,-13.7
9,20,2012, 18,51,HST, 70.0,5,0.0,0.0,,1,4.0,25.01,,70.0,25,0,0,12.80,-4.0
9,20,2012, 19,51,HST, 69.0,5,0.0,0.0,,1,0.0,25.01,,69.0,25,0,0,12.80,-4.7
9,20,2012, 20,51,HST, 69.0,6,0.0,0.0,,1,0.0,25.02,,69.0,25,0,0,12.80,-0.9
9,20,2012, 21,51,HST, 67.0,6,0.0,0.0,,1,0.0,25.02,,67.0,25,0,0,12.80,-2.4
9,20,2012, 22,51,HST, 67.0,6,0.0,0.0,,1,0.0,25.03,,67.0,25,0,0,12.80,-2.4
9,20,2012, 23,51,HST, 68.0,6,0.0,0.0,,1,0.0,25.03,,67.0,25,0,0,12.80,-1.6
9,21,2012, 0,51,HST, 67.0,6,0.0,0.0,,1,0.0,25.03,,67.0,25,0,0,12.80,-2.4
9,21,2012, 1,51,HST, 67.0,6,0.0,0.0,,1,0.0,25.03,,67.0,25,0,0,12.80,-2.4
9,21,2012, 2,51,HST, 68.0,6,0.0,0.0,,1,0.0,25.03,,67.0,25,0,0,12.80,-1.6
9,21,2012, 3,51,HST, 67.0,6,1.0,10.0,213,1,0.0,25.03,,66.0,25,10,123,12.80,-2.4
9,21,2012, 4,51,HST, 67.0,6,0.0,1.0,192,1,0.0,25.03,,67.0,25,1,257,12.80,-2.4
9,21,2012, 5,51,HST, 67.0,6,0.0,0.0,,1,0.0,25.03,,67.0,25,0,0,12.80,-2.4
9,21,2012, 6,51,HST, 67.0,5,0.0,5.0,238,1,5.0,25.03,,66.0,25,5,33,12.80,-6.1
9,21,2012, 7,51,HST, 69.0,6,0.0,3.0,340,1,57.0,25.03,,69.0,25,3,318,12.80,-0.9
9,21,2012, 8,51,HST, 73.0,0,1.0,5.0,43,1,269.0,25.03,,72.0,25,5,103,12.80,
9,21,2012, 9,51,HST, 76.0,0,1.0,6.0,54,1,147.0,25.03,,74.0,25,6,87,12.90,
9,21,2012, 10,51,HST, 80.0,0,1.0,8.0,36,1,518.0,25.03,,81.0,23,8,76,13.20,
9,21,2012, 11,51,HST, 78.0,0,1.0,8.0,19,1,671.0,25.03,,81.0,23,8,96,13.40,
9,21,2012, 12,51,HST, 82.0,0,1.0,5.0,55,1,617.0,25.03,,93.0,12,5,96,13.30,
9,21,2012, 13,51,HST, 79.0,0,1.0,11.0,55,1,419.0,25.03,,87.0,13,11,72,13.30,
9,21,2012, 14,51,HST, 78.0,0,0.0,3.0,62,1,322.0,25.03,,81.0,17,3,32,13.30,
9,21,2012, 15,51,HST, 78.0,0,1.0,7.0,54,2,358.0,25.03,,82.0,15,7,71,13.30,
9,21,2012, 16,51,HST, 77.0,0,0.0,0.0,,2,214.0,25.03,,79.0,16,0,0,13.20,
9,21,2012, 17,51,HST, 73.0,0,0.0,0.0,,2,46.0,25.03,,72.0,19,0,0,13.10,
9,21,2012, 18,51,HST, 70.0,0,0.0,0.0,,2,5.0,25.03,,68.0,21,0,0,13.00,
9,21,2012, 19,51,HST, 67.0,0,0.0,0.0,,2,0.0,25.03,,66.0,22,0,0,13.00,
9,21,2012, 20,51,HST, 66.0,0,0.0,0.0,,2,0.0,25.03,,65.0,23,0,0,13.00,
9,21,2012, 21,51,HST, 65.0,0,0.0,0.0,,2,0.0,25.03,,64.0,24,0,0,13.00,
9,21,2012, 22,51,HST, 65.0,0,0.0,0.0,,2,0.0,25.03,,63.0,24,0,0,13.00,
9,21,2012, 23,51,HST, 65.0,0,0.0,0.0,,2,0.0,25.03,,63.0,24,0,0,12.90,
9,22,2012, 0,51,HST, 65.0,0,0.0,0.0,,2,0.0,25.03,,63.0,25,0,0,12.90,
9,22,2012, 1,51,HST, 64.0,0,0.0,0.0,,2,0.0,25.03,,63.0,25,0,0,12.90,
9,22,2012, 2,51,HST, 64.0,1,0.0,0.0,,2,0.0,25.03,,62.0,25,0,0,12.90,-38.4
9,22,2012, 3,51,HST, 65.0,1,0.0,0.0,,1,0.0,25.03,,63.0,25,0,0,12.90,-37.8
9,22,2012, 4,51,HST, 65.0,1,0.0,0.0,,1,0.0,25.03,,62.0,25,0,0,12.90,-37.8
9,22,2012, 5,51,HST, 65.0,0,0.0,0.0,,1,0.0,25.03,,63.0,25,0,0,12.90,
9,22,2012, 6,51,HST, 65.0,0,0.0,0.0,,1,3.0,25.03,,63.0,26,0,0,12.80,
9,22,2012, 7,51,HST, 68.0,2,0.0,0.0,,1,51.0,25.03,,68.0,25,0,0,12.80,-23.5
9,22,2012, 8,51,HST, 70.0,0,0.0,0.0,,1,94.0,25.03,,70.0,25,0,0,12.80,
9,22,2012, 9,51,HST, 72.0,0,0.0,0.0,,1,167.0,25.03,,74.0,21,0,0,12.90,
9,22,2012, 10,51,HST, 72.0,0,1.0,6.0,25,1,297.0,25.03,,76.0,20,6,80,13.10,
9,22,2012, 11,51,HST, 75.0,0,2.0,9.0,58,1,390.0,25.03,,84.0,14,9,92,13.70,
9,22,2012, 12,51,HST, 80.0,0,2.0,8.0,38,1,695.0,25.03,,104.0,9,8,96,14.00,
9,22,2012, 13,51,HST, 78.0,0,1.0,9.0,46,1,632.0,25.03,,94.0,9,9,73,13.70,
9,22,2012, 14,51,HST, 78.0,0,2.0,9.0,54,2,658.0,25.03,,101.0,7,9,350,13.90,
9,22,2012, 15,51,HST, 77.0,0,1.0,9.0,40,2,417.0,25.03,,89.0,8,9,100,13.90,
9,22,2012, 16,51,HST, 74.0,0,0.0,10.0,37,2,196.0,25.03,,78.0,10,10,54,13.20,
9,22,2012, 17,51,HST, 72.0,0,1.0,1.0,36,2,56.0,25.03,,74.0,11,1,41,13.10,
