MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,PMSL,VSBY,TLRW,PLDR,PLSP,WPER,WHGT,PSWD,PSWP,PSWH,SSWD,SSWP,TIDN,DWPF
11,14,2012, 4,25,HST, ,,,,,9,,,78.1,,,6,4.59,270,14,1.64,,,,
11,14,2012, 4,55,HST, ,,,,,9,,,77.9,,,6,4.27,340,11,1.64,,,,
11,14,2012, 5,25,HST, ,,,,,9,,,77.9,,,6,4.27,340,12,1.64,,,,
11,14,2012, 5,55,HST, ,,,,,9,,,77.9,,,6,3.94,360,11,1.64,,,,
11,14,2012, 6,25,HST, ,,,,,9,,,77.9,,,6,4.27,250,14,1.64,,,,
11,14,2012, 6,55,HST, ,,,,,9,,,77.9,,,6,4.59,260,14,1.64,,,,
11,14,2012, 7,25,HST, ,,,,,9,,,77.9,,,6,4.27,360,13,1.64,,,,
11,14,2012, 7,55,HST, ,,,,,9,,,77.9,,,6,4.59,350,11,1.64,,,,
11,14,2012, 8,25,HST, ,,,,,9,,,77.7,,,7,4.59,260,14,1.64,,,,
11,14,2012, 8,55,HST, ,,,,,9,,,77.7,,,6,4.27,0,11,1.64,,,,
11,14,2012, 9,25,HST, ,,,,,9,,,77.9,,,6,4.27,360,12,1.64,,,,
11,14,2012, 9,55,HST, ,,,,,9,,,77.9,,,6,4.27,0,11,1.64,,,,
11,14,2012, 10,25,HST, ,,,,,9,,,77.9,,,6,3.94,10,11,1.64,,,,
11,14,2012, 10,55,HST, ,,,,,9,,,77.9,,,6,3.94,360,12,1.64,,,,
11,14,2012, 11,25,HST, ,,,,,9,,,78.1,,,6,4.59,360,11,1.64,,,,
11,14,2012, 11,55,HST, ,,,,,9,,,78.1,,,7,4.92,360,11,1.64,,,,
11,14,2012, 12,25,HST, ,,,,,9,,,78.1,,,7,4.92,360,11,1.64,,,,
11,14,2012, 12,55,HST, ,,,,,9,,,78.1,,,7,4.92,350,11,1.64,,,,
11,14,2012, 13,25,HST, ,,,,,9,,,78.1,,,6,4.59,0,11,1.64,,,,
11,14,2012, 13,55,HST, ,,,,,9,,,78.1,,,6,4.92,0,11,1.64,,,,
11,14,2012, 15,25,HST, ,,,,,9,,,78.1,,,7,4.92,360,11,1.64,,,,
11,14,2012, 15,55,HST, ,,,,,9,,,78.1,,,6,4.92,0,11,1.64,,,,
11,14,2012, 16,25,HST, ,,,,,9,,,78.1,,,6,4.92,350,11,1.64,,,,
11,14,2012, 16,55,HST, ,,,,,9,,,78.1,,,6,4.59,0,11,1.64,,,,
11,14,2012, 17,25,HST, ,,,,,9,,,78.1,,,6,4.92,0,11,1.64,,,,
11,14,2012, 17,55,HST, ,,,,,9,,,78.1,,,6,4.59,320,11,1.64,,,,
11,14,2012, 18,25,HST, ,,,,,9,,,78.1,,,7,4.59,360,11,1.64,,,,
11,14,2012, 18,55,HST, ,,,,,9,,,78.1,,,7,4.59,360,11,1.64,,,,
11,14,2012, 19,25,HST, ,,,,,9,,,77.9,,,7,4.59,10,11,1.64,,,,
11,14,2012, 19,55,HST, ,,,,,9,,,77.9,,,6,4.59,10,11,1.64,,,,
11,14,2012, 20,25,HST, ,,,,,9,,,77.9,,,7,4.59,10,11,1.64,,,,
11,14,2012, 20,55,HST, ,,,,,9,,,77.9,,,7,4.27,20,11,1.64,,,,
11,14,2012, 21,25,HST, ,,,,,9,,,77.9,,,7,4.27,20,11,1.64,,,,
11,14,2012, 21,55,HST, ,,,,,9,,,77.9,,,7,4.27,350,11,1.64,,,,
11,14,2012, 22,25,HST, ,,,,,9,,,77.9,,,7,4.59,270,13,1.64,,,,
11,14,2012, 22,55,HST, ,,,,,9,,,78.1,,,7,4.27,280,13,1.64,,,,
11,14,2012, 23,25,HST, ,,,,,9,,,77.9,,,7,4.59,330,12,1.64,,,,
11,14,2012, 23,55,HST, ,,,,,9,,,77.9,,,7,4.27,10,11,1.64,,,,
11,15,2012, 0,55,HST, ,,,,,9,,,77.9,,,7,4.59,0,11,1.64,,,,
11,15,2012, 1,25,HST, ,,,,,9,,,77.9,,,7,5.25,10,11,1.64,,,,
11,15,2012, 1,55,HST, ,,,,,9,,,77.9,,,7,5.25,360,11,1.64,,,,
11,15,2012, 2,25,HST, ,,,,,9,,,77.9,,,7,5.25,0,11,1.64,,,,
11,15,2012, 2,55,HST, ,,,,,9,,,77.9,,,8,5.91,360,11,1.64,,,,
11,15,2012, 3,25,HST, ,,,,,9,,,77.9,,,7,5.91,340,11,1.64,,,,
11,15,2012, 3,55,HST, ,,,,,9,,,77.9,,,7,5.58,290,17,1.64,,,,
11,15,2012, 4,25,HST, ,,,,,9,,,77.9,,,7,5.91,0,11,1.64,,,,
11,15,2012, 4,55,HST, ,,,,,9,,,77.9,,,7,5.91,340,17,1.64,,,,
11,15,2012, 5,25,HST, ,,,,,9,,,77.9,,,7,5.58,350,11,1.64,,,,
11,15,2012, 5,55,HST, ,,,,,9,,,77.9,,,7,5.25,320,15,1.64,,,,
11,15,2012, 6,25,HST, ,,,,,9,,,77.9,,,7,5.25,0,11,1.64,,,,
11,15,2012, 6,55,HST, ,,,,,9,,,77.9,,,7,5.58,310,15,1.64,,,,
11,15,2012, 7,25,HST, ,,,,,9,,,77.9,,,8,5.58,320,15,1.64,,,,
11,15,2012, 7,55,HST, ,,,,,9,,,77.9,,,8,5.91,320,15,1.64,,,,
11,15,2012, 8,25,HST, ,,,,,9,,,77.9,,,7,6.23,360,11,1.64,,,,
11,15,2012, 8,55,HST, ,,,,,9,,,77.9,,,7,6.56,330,15,1.64,,,,
11,15,2012, 9,25,HST, ,,,,,9,,,77.9,,,8,6.23,330,15,1.64,,,,
11,15,2012, 9,55,HST, ,,,,,9,,,77.9,,,8,6.23,320,15,1.64,,,,
11,15,2012, 10,25,HST, ,,,,,9,,,77.9,,,7,5.91,310,15,1.64,,,,
11,15,2012, 10,55,HST, ,,,,,9,,,77.9,,,7,5.91,310,15,1.64,,,,
11,15,2012, 11,25,HST, ,,,,,9,,,77.9,,,8,5.58,310,15,1.64,,,,
11,15,2012, 11,55,HST, ,,,,,9,,,77.9,,,8,5.91,320,15,1.64,,,,
11,15,2012, 12,25,HST, ,,,,,9,,,77.9,,,8,5.58,300,14,1.64,,,,
11,15,2012, 12,55,HST, ,,,,,9,,,77.9,,,8,5.91,320,14,1.64,,,,
11,15,2012, 13,25,HST, ,,,,,9,,,77.9,,,8,5.58,310,14,1.64,,,,
11,15,2012, 13,55,HST, ,,,,,9,,,77.9,,,14,6.23,320,14,3.28,,,,
11,15,2012, 14,25,HST, ,,,,,9,,,77.9,,,14,6.23,320,14,3.28,,,,
11,15,2012, 14,55,HST, ,,,,,9,,,77.9,,,14,6.23,320,14,3.28,,,,
11,15,2012, 15,25,HST, ,,,,,9,,,77.9,,,14,6.23,310,14,3.28,,,,
11,15,2012, 16,25,HST, ,,,,,9,,,77.7,,,14,6.23,300,14,3.28,,,,
11,15,2012, 16,55,HST, ,,,,,9,,,77.7,,,14,6.89,320,14,3.28,,,,
11,15,2012, 17,25,HST, ,,,,,9,,,77.7,,,14,6.89,320,14,4.92,,,,
11,15,2012, 17,55,HST, ,,,,,9,,,77.7,,,14,6.89,330,14,4.92,,,,
11,15,2012, 18,25,HST, ,,,,,9,,,77.7,,,13,6.23,310,13,4.92,,,,
11,15,2012, 18,55,HST, ,,,,,9,,,77.7,,,13,6.56,310,13,4.92,,,,
11,15,2012, 19,25,HST, ,,,,,9,,,77.7,,,18,6.56,330,18,4.92,,,,
11,15,2012, 19,55,HST, ,,,,,9,,,77.7,,,18,6.56,330,18,4.92,,,,
11,15,2012, 20,25,HST, ,,,,,9,,,77.7,,,13,6.56,320,13,4.92,,,,
11,15,2012, 20,55,HST, ,,,,,9,,,77.7,,,14,7.87,320,14,6.56,,,,
11,15,2012, 21,25,HST, ,,,,,9,,,77.7,,,13,7.22,310,13,4.92,,,,
11,15,2012, 21,55,HST, ,,,,,9,,,77.7,,,15,7.22,320,15,4.92,,,,
11,15,2012, 22,25,HST, ,,,,,9,,,77.7,,,17,7.22,330,17,4.92,,,,
11,15,2012, 22,55,HST, ,,,,,9,,,77.7,,,13,8.20,320,13,6.56,,,,
11,15,2012, 23,25,HST, ,,,,,9,,,77.7,,,17,8.20,330,17,6.56,,,,
11,15,2012, 23,55,HST, ,,,,,9,,,77.6,,,17,7.22,330,17,4.92,,,,
11,16,2012, 0,25,HST, ,,,,,9,,,77.6,,,15,7.87,330,15,6.56,,,,
11,16,2012, 0,55,HST, ,,,,,9,,,77.6,,,17,8.20,330,17,6.56,,,,
11,16,2012, 1,25,HST, ,,,,,9,,,77.6,,,17,8.20,330,17,6.56,,,,
11,16,2012, 1,55,HST, ,,,,,9,,,77.6,,,17,7.87,340,17,4.92,,,,
11,16,2012, 2,25,HST, ,,,,,9,,,77.6,,,17,7.87,340,17,6.56,,,,
11,16,2012, 2,55,HST, ,,,,,9,,,77.4,,,17,7.87,340,17,6.56,,,,
11,16,2012, 3,25,HST, ,,,,,9,,,77.4,,,15,8.86,330,15,6.56,,,,
11,16,2012, 3,55,HST, ,,,,,9,,,77.4,,,15,8.20,320,15,6.56,,,,
11,16,2012, 4,25,HST, ,,,,,9,,,77.4,,,17,8.53,340,17,6.56,,,,
11,16,2012, 4,55,HST, ,,,,,9,,,77.4,,,15,8.53,330,15,6.56,,,,
11,16,2012, 5,25,HST, ,,,,,9,,,77.4,,,14,7.87,320,14,4.92,,,,
11,16,2012, 5,55,HST, ,,,,,9,,,77.4,,,17,8.86,330,17,6.56,,,,
11,16,2012, 6,25,HST, ,,,,,9,,,77.4,,,15,9.19,320,15,8.20,,,,
11,16,2012, 6,55,HST, ,,,,,9,,,77.4,,,15,8.86,320,15,6.56,,,,
11,16,2012, 7,25,HST, ,,,,,9,,,77.4,,,17,10.50,330,17,8.20,,,,
11,16,2012, 7,55,HST, ,,,,,9,,,77.4,,,15,8.86,320,15,6.56,,,,
11,16,2012, 8,25,HST, ,,,,,9,,,77.4,,,15,9.51,330,15,8.20,,,,
11,16,2012, 8,55,HST, ,,,,,9,,,77.4,,,15,9.19,330,15,6.56,,,,
11,16,2012, 9,25,HST, ,,,,,9,,,77.4,,,15,8.86,330,15,6.56,,,,
11,16,2012, 9,55,HST, ,,,,,9,,,77.4,,,15,8.86,330,15,6.56,,,,
11,16,2012, 10,25,HST, ,,,,,9,,,77.4,,,17,9.19,330,17,8.20,,,,
11,16,2012, 10,55,HST, ,,,,,9,,,77.4,,,15,9.19,330,15,8.20,,,,
11,16,2012, 11,25,HST, ,,,,,9,,,77.4,,,15,9.51,330,15,8.20,,,,
11,16,2012, 11,55,HST, ,,,,,9,,,77.4,,,15,10.17,330,15,8.20,,,,
11,16,2012, 12,25,HST, ,,,,,9,,,77.4,,,17,9.84,330,17,8.20,,,,
11,16,2012, 12,55,HST, ,,,,,9,,,77.6,,,15,9.51,330,15,8.20,,,,
11,16,2012, 13,25,HST, ,,,,,9,,,77.6,,,15,9.84,330,15,8.20,,,,
11,16,2012, 13,55,HST, ,,,,,9,,,77.6,,,15,9.19,330,15,6.56,,,,
11,16,2012, 14,25,HST, ,,,,,9,,,77.6,,,15,8.20,340,15,6.56,,,,
11,16,2012, 14,55,HST, ,,,,,9,,,77.6,,,15,8.53,320,15,6.56,,,,
11,16,2012, 15,25,HST, ,,,,,9,,,77.6,,,15,8.86,330,15,6.56,,,,
11,16,2012, 15,55,HST, ,,,,,9,,,77.6,,,14,8.86,330,14,6.56,,,,
11,16,2012, 16,25,HST, ,,,,,9,,,77.6,,,15,9.51,330,15,8.20,,,,
11,16,2012, 16,55,HST, ,,,,,9,,,77.6,,,15,9.84,330,15,8.20,,,,
11,16,2012, 17,25,HST, ,,,,,9,,,77.6,,,15,9.19,320,15,6.56,,,,
11,16,2012, 17,55,HST, ,,,,,9,,,77.6,,,15,9.84,330,15,8.20,,,,
11,16,2012, 18,25,HST, ,,,,,9,,,77.6,,,15,8.86,330,15,6.56,,,,
11,16,2012, 19,25,HST, ,,,,,9,,,77.6,,,15,7.87,320,15,6.56,,,,
11,16,2012, 19,55,HST, ,,,,,9,,,77.6,,,15,8.86,320,15,6.56,,,,
11,16,2012, 20,25,HST, ,,,,,9,,,77.6,,,13,7.55,330,13,4.92,,,,
11,16,2012, 20,55,HST, ,,,,,9,,,77.6,,,15,7.55,330,15,4.92,,,,
11,16,2012, 21,25,HST, ,,,,,9,,,77.6,,,15,7.55,320,15,4.92,,,,
11,16,2012, 21,55,HST, ,,,,,9,,,77.6,,,14,8.20,330,14,6.56,,,,
11,16,2012, 22,25,HST, ,,,,,9,,,77.6,,,15,8.20,330,15,6.56,,,,
11,16,2012, 22,55,HST, ,,,,,9,,,77.4,,,14,8.20,330,14,6.56,,,,
11,16,2012, 23,25,HST, ,,,,,9,,,77.4,,,14,7.87,320,14,4.92,,,,
11,16,2012, 23,55,HST, ,,,,,9,,,77.4,,,15,8.53,330,15,6.56,,,,
11,17,2012, 0,25,HST, ,,,,,9,,,77.4,,,13,7.55,330,13,4.92,,,,
11,17,2012, 1,25,HST, ,,,,,9,,,77.4,,,15,7.87,340,15,4.92,,,,
11,17,2012, 1,55,HST, ,,,,,9,,,77.4,,,14,8.20,330,14,4.92,,,,
11,17,2012, 2,25,HST, ,,,,,9,,,77.4,,,14,7.87,340,14,4.92,,,,
11,17,2012, 2,55,HST, ,,,,,9,,,77.4,,,14,7.55,330,14,4.92,,,,
11,17,2012, 3,25,HST, ,,,,,9,,,77.4,,,15,7.87,340,15,4.92,,,,
11,17,2012, 3,55,HST, ,,,,,9,,,77.4,,,13,7.87,330,13,4.92,,,,
11,17,2012, 4,25,HST, ,,,,,9,,,77.4,,,14,7.55,340,14,4.92,,,,
11,17,2012, 4,55,HST, ,,,,,9,,,77.4,,,14,7.87,330,14,4.92,,,,
11,17,2012, 5,25,HST, ,,,,,9,,,77.4,,,14,7.87,340,14,4.92,,,,
11,17,2012, 5,55,HST, ,,,,,9,,,77.4,,,14,8.53,340,14,4.92,,,,
11,17,2012, 6,25,HST, ,,,,,9,,,77.4,,,14,7.87,340,14,4.92,,,,
11,17,2012, 6,55,HST, ,,,,,9,,,77.4,,,14,7.55,340,14,4.92,,,,
11,17,2012, 7,55,HST, ,,,,,9,,,77.4,,,13,7.87,340,13,4.92,,,,
11,17,2012, 8,25,HST, ,,,,,9,,,77.4,,,13,7.55,340,13,4.92,,,,
11,17,2012, 8,55,HST, ,,,,,9,,,77.4,,,13,7.87,340,13,4.92,,,,
11,17,2012, 9,25,HST, ,,,,,9,,,77.4,,,13,7.55,330,13,4.92,,,,
11,17,2012, 9,55,HST, ,,,,,9,,,77.4,,,13,6.89,350,13,4.92,,,,
11,17,2012, 10,25,HST, ,,,,,9,,,77.4,,,14,7.55,340,14,4.92,,,,
11,17,2012, 11,55,HST, ,,,,,9,,,77.4,,,13,7.87,340,13,4.92,,,,
11,17,2012, 12,55,HST, ,,,,,9,,,77.4,,,13,7.55,330,13,4.92,,,,
11,17,2012, 13,25,HST, ,,,,,9,,,77.4,,,14,7.22,330,14,4.92,,,,
11,17,2012, 13,55,HST, ,,,,,9,,,77.4,,,13,7.87,330,13,4.92,,,,
11,17,2012, 14,25,HST, ,,,,,9,,,77.4,,,13,7.55,330,13,4.92,,,,
11,17,2012, 14,55,HST, ,,,,,9,,,77.6,,,13,7.55,320,13,4.92,,,,
11,17,2012, 15,55,HST, ,,,,,9,,,77.7,,,13,7.22,340,13,4.92,,,,
11,17,2012, 16,25,HST, ,,,,,9,,,77.7,,,13,7.55,340,13,4.92,,,,
11,17,2012, 16,55,HST, ,,,,,9,,,77.7,,,13,7.87,340,13,4.92,,,,
11,17,2012, 17,25,HST, ,,,,,9,,,77.6,,,13,7.55,330,13,4.92,,,,
11,17,2012, 17,55,HST, ,,,,,9,,,77.6,,,13,7.22,330,13,4.92,,,,
11,17,2012, 18,25,HST, ,,,,,9,,,77.6,,,13,7.22,340,13,4.92,,,,
11,17,2012, 18,55,HST, ,,,,,9,,,77.6,,,13,7.55,330,13,4.92,,,,
11,17,2012, 19,25,HST, ,,,,,9,,,77.6,,,11,7.22,360,11,3.28,,,,
11,17,2012, 19,55,HST, ,,,,,9,,,77.6,,,13,7.22,340,13,3.28,,,,
11,17,2012, 20,25,HST, ,,,,,9,,,77.6,,,13,7.22,340,13,4.92,,,,
11,17,2012, 20,55,HST, ,,,,,9,,,77.6,,,12,7.22,350,12,3.28,,,,
11,17,2012, 21,25,HST, ,,,,,9,,,77.6,,,13,6.89,330,13,4.92,,,,
11,17,2012, 21,55,HST, ,,,,,9,,,77.6,,,12,7.55,350,12,4.92,,,,
11,17,2012, 22,25,HST, ,,,,,9,,,77.6,,,13,7.22,340,13,4.92,,,,
11,17,2012, 22,55,HST, ,,,,,9,,,77.6,,,12,7.55,360,12,4.92,,,,
11,17,2012, 23,25,HST, ,,,,,9,,,77.6,,,13,7.55,340,13,3.28,,,,
11,17,2012, 23,55,HST, ,,,,,9,,,77.6,,,11,7.22,360,11,4.92,,,,
11,18,2012, 0,25,HST, ,,,,,9,,,77.6,,,12,6.89,350,12,3.28,,,,
11,18,2012, 0,55,HST, ,,,,,9,,,77.6,,,13,7.22,340,13,3.28,,,,
11,18,2012, 1,25,HST, ,,,,,9,,,77.7,,,12,6.89,0,12,3.28,,,,
11,18,2012, 1,55,HST, ,,,,,9,,,77.7,,,12,6.56,360,12,3.28,,,,
11,18,2012, 2,25,HST, ,,,,,9,,,77.6,,,11,6.56,20,11,3.28,,,,
11,18,2012, 2,55,HST, ,,,,,9,,,77.6,,,10,6.89,0,11,3.28,,,,
11,18,2012, 3,25,HST, ,,,,,9,,,77.6,,,11,6.56,30,11,3.28,,,,
11,18,2012, 3,55,HST, ,,,,,9,,,77.6,,,13,6.89,340,13,3.28,,,,
11,18,2012, 4,25,HST, ,,,,,9,,,77.6,,,11,7.22,0,11,3.28,,,,
11,18,2012, 4,55,HST, ,,,,,9,,,77.6,,,11,6.89,10,11,3.28,,,,
11,18,2012, 5,25,HST, ,,,,,9,,,77.6,,,11,7.22,0,11,3.28,,,,
11,18,2012, 5,55,HST, ,,,,,9,,,77.6,,,12,6.56,360,12,3.28,,,,
11,18,2012, 6,25,HST, ,,,,,9,,,77.6,,,11,6.56,360,11,3.28,,,,
11,18,2012, 6,55,HST, ,,,,,9,,,77.6,,,13,6.23,340,13,3.28,,,,
11,18,2012, 7,25,HST, ,,,,,9,,,77.6,,,13,6.23,350,13,3.28,,,,
11,18,2012, 7,55,HST, ,,,,,9,,,77.6,,,13,6.23,340,13,3.28,,,,
11,18,2012, 8,25,HST, ,,,,,9,,,77.6,,,11,6.56,30,11,3.28,,,,
11,18,2012, 8,55,HST, ,,,,,9,,,77.6,,,13,5.91,350,13,3.28,,,,
11,18,2012, 9,25,HST, ,,,,,9,,,77.6,,,10,6.23,350,11,3.28,,,,
11,18,2012, 9,55,HST, ,,,,,9,,,77.6,,,11,5.91,0,11,3.28,,,,
11,18,2012, 10,25,HST, ,,,,,9,,,77.6,,,10,6.23,350,13,3.28,,,,
11,18,2012, 10,55,HST, ,,,,,9,,,77.6,,,10,5.91,20,11,3.28,,,,
11,18,2012, 11,25,HST, ,,,,,9,,,77.6,,,13,6.23,340,13,3.28,,,,
11,18,2012, 11,55,HST, ,,,,,9,,,77.6,,,13,5.58,340,13,3.28,,,,
11,18,2012, 12,55,HST, ,,,,,9,,,77.6,,,13,6.23,330,13,3.28,,,,
11,18,2012, 13,25,HST, ,,,,,9,,,77.6,,,12,5.58,340,12,3.28,,,,
11,18,2012, 13,55,HST, ,,,,,9,,,77.6,,,13,5.91,340,13,3.28,,,,
11,18,2012, 14,25,HST, ,,,,,9,,,77.6,,,13,5.58,340,13,3.28,,,,
11,18,2012, 14,55,HST, ,,,,,9,,,77.6,,,10,5.58,340,13,1.64,,,,
11,18,2012, 15,25,HST, ,,,,,9,,,77.6,,,10,5.58,340,12,1.64,,,,
11,18,2012, 15,55,HST, ,,,,,9,,,77.6,,,10,5.91,350,12,3.28,,,,
11,18,2012, 16,25,HST, ,,,,,9,,,77.6,,,10,5.91,340,12,3.28,,,,
11,18,2012, 16,55,HST, ,,,,,9,,,77.6,,,10,5.58,10,11,3.28,,,,
11,18,2012, 17,25,HST, ,,,,,9,,,77.6,,,12,5.25,340,12,1.64,,,,
11,18,2012, 17,55,HST, ,,,,,9,,,77.6,,,12,5.25,340,12,1.64,,,,
11,18,2012, 18,25,HST, ,,,,,9,,,77.6,,,11,5.25,340,11,1.64,,,,
11,18,2012, 18,55,HST, ,,,,,9,,,77.6,,,12,5.58,340,12,3.28,,,,
11,18,2012, 19,25,HST, ,,,,,9,,,77.6,,,11,5.58,350,11,3.28,,,,
11,18,2012, 19,55,HST, ,,,,,9,,,77.6,,,10,5.58,340,13,1.64,,,,
11,18,2012, 20,25,HST, ,,,,,9,,,77.6,,,8,5.58,360,11,3.28,,,,
11,18,2012, 20,55,HST, ,,,,,9,,,77.6,,,8,5.58,350,11,1.64,,,,
11,18,2012, 21,25,HST, ,,,,,9,,,77.6,,,12,5.58,360,12,1.64,,,,
11,18,2012, 21,55,HST, ,,,,,9,,,77.6,,,8,5.58,350,11,1.64,,,,
11,18,2012, 22,25,HST, ,,,,,9,,,77.6,,,11,5.91,350,11,1.64,,,,
11,18,2012, 22,55,HST, ,,,,,9,,,77.6,,,8,5.58,340,11,1.64,,,,
11,18,2012, 23,25,HST, ,,,,,9,,,77.6,,,10,5.91,340,11,1.64,,,,
11,18,2012, 23,55,HST, ,,,,,9,,,77.6,,,10,5.58,350,11,1.64,,,,
11,19,2012, 0,25,HST, ,,,,,9,,,77.4,,,8,5.25,10,11,1.64,,,,
11,19,2012, 0,55,HST, ,,,,,9,,,77.4,,,8,5.58,350,11,1.64,,,,
11,19,2012, 1,25,HST, ,,,,,9,,,77.6,,,8,5.58,0,11,1.64,,,,
11,19,2012, 1,55,HST, ,,,,,9,,,77.6,,,8,4.92,350,11,1.64,,,,
11,19,2012, 2,25,HST, ,,,,,9,,,77.6,,,9,4.92,360,11,1.64,,,,
11,19,2012, 2,55,HST, ,,,,,9,,,77.4,,,10,5.25,10,11,1.64,,,,
11,19,2012, 3,25,HST, ,,,,,9,,,77.4,,,9,5.25,350,11,1.64,,,,
11,19,2012, 3,55,HST, ,,,,,9,,,77.4,,,9,5.25,360,12,1.64,,,,
11,19,2012, 4,25,HST, ,,,,,9,,,77.4,,,8,4.92,360,11,1.64,,,,
11,19,2012, 4,55,HST, ,,,,,9,,,77.4,,,8,4.92,0,11,1.64,,,,
11,19,2012, 5,25,HST, ,,,,,9,,,77.4,,,9,4.92,360,11,1.64,,,,
11,19,2012, 5,55,HST, ,,,,,9,,,77.4,,,8,5.25,350,11,1.64,,,,
11,19,2012, 6,25,HST, ,,,,,9,,,77.4,,,9,4.92,350,12,1.64,,,,
11,19,2012, 6,55,HST, ,,,,,9,,,77.4,,,8,5.25,350,11,1.64,,,,
11,19,2012, 7,25,HST, ,,,,,9,,,77.4,,,8,4.92,360,11,1.64,,,,
11,19,2012, 9,55,HST, ,,,,,9,,,77.4,,,8,4.59,350,11,1.64,,,,
11,19,2012, 10,25,HST, ,,,,,9,,,77.4,,,7,4.59,360,11,1.64,,,,
11,19,2012, 10,55,HST, ,,,,,9,,,77.4,,,9,4.92,0,12,1.64,,,,
11,19,2012, 11,25,HST, ,,,,,9,,,77.6,,,9,4.92,0,11,1.64,,,,
11,19,2012, 11,55,HST, ,,,,,9,,,77.6,,,10,4.92,360,11,1.64,,,,
11,19,2012, 12,25,HST, ,,,,,9,,,77.6,,,11,4.59,360,11,1.64,,,,
11,19,2012, 12,55,HST, ,,,,,9,,,77.6,,,8,4.59,360,11,1.64,,,,
11,19,2012, 13,25,HST, ,,,,,9,,,77.6,,,9,4.27,10,11,1.64,,,,
11,19,2012, 13,55,HST, ,,,,,9,,,77.6,,,11,4.59,10,11,1.64,,,,
11,19,2012, 14,25,HST, ,,,,,9,,,77.6,,,9,3.94,0,13,1.64,,,,
11,19,2012, 14,55,HST, ,,,,,9,,,77.6,,,11,4.27,350,11,1.64,,,,
11,19,2012, 15,25,HST, ,,,,,9,,,77.6,,,11,3.94,0,11,1.64,,,,
11,19,2012, 15,55,HST, ,,,,,9,,,77.6,,,10,4.59,0,11,1.64,,,,
11,19,2012, 16,25,HST, ,,,,,9,,,77.6,,,10,4.59,10,11,1.64,,,,
11,19,2012, 16,55,HST, ,,,,,9,,,77.6,,,8,4.59,360,13,1.64,,,,
11,19,2012, 17,25,HST, ,,,,,9,,,77.6,,,9,4.59,350,11,1.64,,,,
11,19,2012, 17,55,HST, ,,,,,9,,,77.6,,,8,4.27,10,12,1.64,,,,
11,19,2012, 18,25,HST, ,,,,,9,,,77.6,,,9,4.59,360,11,1.64,,,,
11,19,2012, 18,55,HST, ,,,,,9,,,77.6,,,9,3.94,0,11,1.64,,,,
11,19,2012, 19,25,HST, ,,,,,9,,,77.6,,,11,4.27,10,11,1.64,,,,
11,19,2012, 19,55,HST, ,,,,,9,,,77.6,,,10,4.27,10,12,1.64,,,,
11,19,2012, 20,25,HST, ,,,,,9,,,77.6,,,11,3.94,0,11,1.64,,,,
11,19,2012, 20,55,HST, ,,,,,9,,,77.6,,,11,3.94,10,11,1.64,,,,
11,19,2012, 21,25,HST, ,,,,,9,,,77.6,,,11,3.94,10,11,1.64,,,,
11,19,2012, 21,55,HST, ,,,,,9,,,77.6,,,13,4.27,360,13,1.64,,,,
11,19,2012, 22,25,HST, ,,,,,9,,,77.6,,,8,4.27,0,11,1.64,,,,
11,19,2012, 22,55,HST, ,,,,,9,,,77.6,,,11,4.27,10,11,1.64,,,,
11,19,2012, 23,25,HST, ,,,,,9,,,77.6,,,11,4.27,0,11,1.64,,,,
11,19,2012, 23,55,HST, ,,,,,9,,,77.6,,,13,4.27,10,13,1.64,,,,
11,20,2012, 0,25,HST, ,,,,,9,,,77.6,,,12,3.94,0,12,1.64,,,,
11,20,2012, 0,55,HST, ,,,,,9,,,77.6,,,11,3.94,0,11,1.64,,,,
11,20,2012, 1,25,HST, ,,,,,9,,,77.6,,,11,3.94,10,11,1.64,,,,
11,20,2012, 1,55,HST, ,,,,,9,,,77.6,,,11,4.27,10,11,1.64,,,,
11,20,2012, 2,25,HST, ,,,,,9,,,77.6,,,10,4.27,0,13,1.64,,,,
11,20,2012, 2,55,HST, ,,,,,9,,,77.6,,,11,3.94,0,11,1.64,,,,
11,20,2012, 3,25,HST, ,,,,,9,,,77.6,,,13,4.27,10,13,1.64,,,,
11,20,2012, 3,55,HST, ,,,,,9,,,77.6,,,8,4.27,0,11,1.64,,,,
11,20,2012, 4,25,HST, ,,,,,9,,,77.6,,,11,3.94,360,11,1.64,,,,
11,20,2012, 4,55,HST, ,,,,,9,,,77.6,,,10,3.94,360,12,1.64,,,,
11,20,2012, 5,25,HST, ,,,,,9,,,77.6,,,11,3.94,10,11,1.64,,,,
11,20,2012, 5,55,HST, ,,,,,9,,,77.6,,,12,4.27,0,12,1.64,,,,
11,20,2012, 6,25,HST, ,,,,,9,,,77.6,,,13,4.27,10,13,1.64,,,,
11,20,2012, 6,55,HST, ,,,,,9,,,77.4,,,11,4.27,0,11,1.64,,,,
11,20,2012, 7,25,HST, ,,,,,9,,,77.6,,,11,4.27,10,11,1.64,,,,
11,20,2012, 7,55,HST, ,,,,,9,,,77.6,,,13,4.27,350,13,1.64,,,,
11,20,2012, 8,25,HST, ,,,,,9,,,77.6,,,12,3.94,10,12,1.64,,,,
11,20,2012, 8,55,HST, ,,,,,9,,,77.6,,,11,3.94,0,11,1.64,,,,
11,20,2012, 9,25,HST, ,,,,,9,,,77.6,,,12,4.27,10,12,1.64,,,,
