MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,TLKE,PREC,FT,FM,PEAK,HI24,LO24,PDIR,VOLT,DWPF
11,21,2009, 18,58,HST, 75.0,75,5.0,12.0,15,2,,,0.44,73.0,15,12,,,55,12.70,66.5
11,21,2009, 19,58,HST, 75.0,76,5.0,13.0,6,2,,,0.44,75.0,15,13,,,70,12.70,66.9
11,21,2009, 20,58,HST, 70.0,93,4.0,13.0,42,2,,,0.44,69.0,35,13,,,20,12.70,67.9
11,21,2009, 21,58,HST, 74.0,79,6.0,14.0,57,2,,,0.44,72.0,20,14,,,2,12.70,67.1
11,21,2009, 22,58,HST, 73.0,82,3.0,14.0,48,2,,,0.44,72.0,18,14,,,33,12.70,67.2
11,21,2009, 23,58,HST, 74.0,75,9.0,11.0,22,2,,,0.44,73.0,17,11,,,74,12.60,65.6
11,22,2009, 0,58,HST, 71.0,81,5.0,18.0,86,2,,,0.44,71.0,17,18,,,34,12.60,64.9
11,22,2009, 1,58,HST, 71.0,82,5.0,15.0,51,2,,,0.44,71.0,18,15,,,27,12.60,65.2
11,22,2009, 2,58,HST, 72.0,76,3.0,13.0,51,2,,,0.44,70.0,17,13,,,32,12.60,64.0
11,22,2009, 3,58,HST, 74.0,76,5.0,11.0,51,2,,,0.44,72.0,17,11,,,30,12.50,65.9
11,22,2009, 4,58,HST, 74.0,68,9.0,20.0,63,2,,,0.44,72.0,17,20,,,78,12.50,62.8
11,22,2009, 5,58,HST, 74.0,66,7.0,20.0,55,2,,,0.44,73.0,16,20,,,45,12.50,61.9
11,22,2009, 6,58,HST, 73.0,71,7.0,18.0,42,2,,,0.44,69.0,16,18,,,55,12.50,63.0
11,22,2009, 7,58,HST, 73.0,69,7.0,18.0,43,2,,,0.44,72.0,16,18,,,52,12.50,62.2
11,22,2009, 8,58,HST, 76.0,63,6.0,16.0,38,2,,,0.44,76.0,16,16,,,64,12.80,62.5
11,22,2009, 9,58,HST, 79.0,59,9.0,23.0,31,2,,,0.44,84.0,15,23,,,64,13.20,63.4
11,22,2009, 10,58,HST, 82.0,55,8.0,20.0,57,2,,,0.44,87.0,14,20,,,12,13.20,64.2
11,22,2009, 11,58,HST, 85.0,49,9.0,21.0,46,2,,,0.44,93.0,14,21,,,45,13.30,63.7
11,22,2009, 12,58,HST, 86.0,49,13.0,21.0,23,2,,,0.44,93.0,13,21,,,29,13.20,64.6
11,22,2009, 13,58,HST, 82.0,56,13.0,23.0,16,2,,,0.44,86.0,13,23,,,5,13.10,64.7
11,22,2009, 14,58,HST, 86.0,51,10.0,24.0,32,2,,,0.44,91.0,13,24,86.0,70.0,355,13.00,65.7
11,22,2009, 15,58,HST, 83.0,54,12.0,27.0,21,2,,,0.44,87.0,13,27,,,358,13.00,64.6
11,22,2009, 16,58,HST, 82.0,61,15.0,26.0,10,2,,,0.44,84.0,13,26,,,353,12.90,67.2
11,22,2009, 17,58,HST, 78.0,62,12.0,24.0,18,2,,,0.44,80.0,13,24,,,350,12.80,63.9
11,22,2009, 18,58,HST, 77.0,68,8.0,21.0,39,2,,,0.44,76.0,13,21,,,9,12.80,65.6
11,22,2009, 19,58,HST, 74.0,71,8.0,17.0,41,2,,,0.44,73.0,14,17,,,19,12.70,64.0
11,22,2009, 20,58,HST, 75.0,74,5.0,15.0,37,2,,,0.44,73.0,14,15,,,47,12.70,66.1
11,22,2009, 21,58,HST, 75.0,71,6.0,14.0,28,2,,,0.44,74.0,14,14,,,7,12.70,64.9
11,22,2009, 22,58,HST, 74.0,73,4.0,18.0,26,2,,,0.44,72.0,14,18,,,46,12.70,64.8
11,22,2009, 23,58,HST, 74.0,67,7.0,15.0,44,2,,,0.44,71.0,14,15,,,38,12.70,62.3
11,23,2009, 0,58,HST, 74.0,70,3.0,13.0,49,2,,,0.44,70.0,14,13,,,60,12.60,63.6
11,23,2009, 1,58,HST, 73.0,69,4.0,16.0,26,2,,,0.44,73.0,15,16,,,16,12.60,62.2
11,23,2009, 2,58,HST, 73.0,72,6.0,19.0,40,2,,,0.44,70.0,15,19,,,28,12.60,63.4
11,23,2009, 3,58,HST, 72.0,63,9.0,18.0,46,2,,,0.44,70.0,15,18,,,8,12.60,58.7
11,23,2009, 4,58,HST, 73.0,68,5.0,20.0,46,2,,,0.44,70.0,15,20,,,57,12.50,61.8
11,23,2009, 5,58,HST, 73.0,70,7.0,11.0,74,2,,,0.44,69.0,15,11,,,44,12.50,62.6
11,23,2009, 6,58,HST, 74.0,68,6.0,18.0,48,2,,,0.44,70.0,15,18,,,72,12.50,62.8
11,23,2009, 7,58,HST, 74.0,66,11.0,19.0,78,2,,,0.44,74.0,15,19,,,93,12.50,61.9
11,23,2009, 8,58,HST, 76.0,58,7.0,19.0,80,2,,,0.44,74.0,15,19,,,83,12.70,60.1
11,23,2009, 9,58,HST, 81.0,55,3.0,17.0,180,2,,,0.44,89.0,14,17,,,80,13.30,63.3
11,23,2009, 10,58,HST, 82.0,49,5.0,16.0,53,2,,,0.44,90.0,14,16,,,53,13.30,60.9
11,23,2009, 11,58,HST, 85.0,46,8.0,20.0,291,2,,,0.44,93.0,13,20,,,62,13.30,61.9
11,23,2009, 12,58,HST, 83.0,57,11.0,22.0,13,2,,,0.44,84.0,13,22,,,104,13.00,66.2
11,23,2009, 13,58,HST, 85.0,60,10.0,24.0,15,2,,,0.44,91.0,13,24,,,349,13.00,69.5
11,23,2009, 14,58,HST, 85.0,57,9.0,21.0,19,2,,,0.44,90.0,13,21,86.0,71.0,7,12.90,68.0
11,23,2009, 15,58,HST, 83.0,55,8.0,16.0,39,2,,,0.44,89.0,13,16,,,354,12.90,65.1
11,23,2009, 16,58,HST, 84.0,50,11.0,21.0,68,2,,,0.44,89.0,13,21,,,353,12.90,63.3
11,23,2009, 17,58,HST, 81.0,56,8.0,21.0,46,2,,,0.44,81.0,12,21,,,69,12.80,63.8
11,23,2009, 18,58,HST, 77.0,64,7.0,15.0,29,2,,,0.44,76.0,13,15,,,65,12.80,63.9
11,23,2009, 19,58,HST, 74.0,68,7.0,15.0,26,2,,,0.44,74.0,13,15,,,8,12.70,62.8
11,23,2009, 20,58,HST, 72.0,69,7.0,14.0,32,2,,,0.44,71.0,14,14,,,57,12.70,61.3
11,23,2009, 21,58,HST, 75.0,64,6.0,19.0,34,2,,,0.44,72.0,14,19,,,41,12.70,62.0
11,23,2009, 22,58,HST, 75.0,67,9.0,16.0,62,2,,,0.44,73.0,14,16,,,66,12.70,63.3
11,23,2009, 23,58,HST, 74.0,68,8.0,16.0,48,2,,,0.44,71.0,14,16,,,63,12.60,62.8
11,24,2009, 0,58,HST, 73.0,68,7.0,21.0,45,2,,,0.44,73.0,14,21,,,38,12.60,61.8
11,24,2009, 1,58,HST, 74.0,68,6.0,17.0,55,2,,,0.44,71.0,14,17,,,64,12.60,62.8
11,24,2009, 2,58,HST, 71.0,70,5.0,15.0,73,2,,,0.44,70.0,14,15,,,76,12.60,60.7
11,24,2009, 3,58,HST, 71.0,68,5.0,14.0,54,2,,,0.44,69.0,14,14,,,83,12.60,59.9
11,24,2009, 4,58,HST, 73.0,68,8.0,13.0,55,2,,,0.44,71.0,14,13,,,46,12.50,61.8
11,24,2009, 5,58,HST, 72.0,68,8.0,16.0,52,2,,,0.44,70.0,14,16,,,66,12.50,60.8
11,24,2009, 6,58,HST, 72.0,71,6.0,17.0,59,2,,,0.44,70.0,14,17,,,82,12.50,62.1
11,24,2009, 7,58,HST, 73.0,73,8.0,14.0,67,2,,,0.44,70.0,15,14,,,41,12.50,63.8
11,24,2009, 8,58,HST, 73.0,67,7.0,13.0,71,2,,,0.44,74.0,15,13,,,57,12.70,61.4
11,24,2009, 9,58,HST, 81.0,56,8.0,17.0,59,2,,,0.44,87.0,14,17,,,105,13.30,63.8
11,24,2009, 10,58,HST, 82.0,51,8.0,20.0,275,2,,,0.44,91.0,14,20,,,62,13.30,62.1
11,24,2009, 11,58,HST, 85.0,47,10.0,20.0,44,2,,,0.44,92.0,13,20,,,51,13.30,62.5
11,24,2009, 12,58,HST, 84.0,53,15.0,26.0,24,2,,,0.44,87.0,13,26,,,357,13.00,65.0
11,24,2009, 14,58,HST, 81.0,50,15.0,29.0,12,2,,,0.44,84.0,13,29,86.0,70.0,26,12.90,60.6
11,24,2009, 15,58,HST, 84.0,49,10.0,26.0,47,2,,,0.44,87.0,12,26,,,55,12.90,62.8
11,24,2009, 16,58,HST, 80.0,49,11.0,22.0,65,2,,,0.44,84.0,12,22,,,85,12.90,59.1
11,24,2009, 17,58,HST, 81.0,52,11.0,24.0,72,2,,,0.44,80.0,12,24,,,359,12.90,61.7
11,24,2009, 18,58,HST, 77.0,58,10.0,22.0,67,2,,,0.44,76.0,12,22,,,86,12.80,61.1
11,24,2009, 19,58,HST, 74.0,62,7.0,21.0,40,2,,,0.44,72.0,13,21,,,56,12.70,60.1
11,24,2009, 20,58,HST, 75.0,63,3.0,13.0,10,2,,,0.44,72.0,13,13,,,352,12.70,61.5
11,24,2009, 21,58,HST, 73.0,66,4.0,10.0,14,2,,,0.44,71.0,13,10,,,343,12.70,61.0
11,24,2009, 22,58,HST, 74.0,67,8.0,19.0,53,2,,,0.44,73.0,13,19,,,351,12.70,62.3
11,24,2009, 23,58,HST, 75.0,66,5.0,19.0,58,2,,,0.44,72.0,14,19,,,75,12.70,62.9
11,25,2009, 0,58,HST, 73.0,63,6.0,15.0,69,2,,,0.44,71.0,14,15,,,36,12.60,59.6
11,25,2009, 1,58,HST, 69.0,75,2.0,13.0,40,2,,,0.44,65.0,14,13,,,87,12.60,60.7
11,25,2009, 2,58,HST, 70.0,75,5.0,9.0,46,2,,,0.44,67.0,14,9,,,50,12.60,61.7
11,25,2009, 3,58,HST, 69.0,79,2.0,7.0,318,2,,,0.44,66.0,15,7,,,43,12.50,62.2
11,25,2009, 4,58,HST, 70.0,71,5.0,11.0,61,2,,,0.44,68.0,15,11,,,89,12.50,60.2
11,25,2009, 5,58,HST, 70.0,71,4.0,8.0,63,2,,,0.44,67.0,15,8,,,76,12.50,60.2
11,25,2009, 6,58,HST, 73.0,68,6.0,15.0,66,2,,,0.44,71.0,15,15,,,62,12.50,61.8
11,25,2009, 7,58,HST, 73.0,64,8.0,15.0,49,2,,,0.44,72.0,15,15,,,61,12.50,60.1
11,25,2009, 8,58,HST, 74.0,65,7.0,14.0,42,2,,,0.44,73.0,15,14,,,52,12.60,61.5
11,25,2009, 9,58,HST, 80.0,58,10.0,15.0,35,2,,,0.44,86.0,14,15,,,14,13.30,63.9
11,25,2009, 10,58,HST, 82.0,59,13.0,23.0,32,2,,,0.44,89.0,14,23,,,29,13.30,66.2
11,25,2009, 11,58,HST, 82.0,58,14.0,27.0,17,2,,,0.44,89.0,13,27,,,7,13.20,65.7
11,25,2009, 12,58,HST, 81.0,58,15.0,30.0,16,2,,,0.44,89.0,13,30,,,28,13.20,64.8
11,25,2009, 13,58,HST, 83.0,59,14.0,27.0,31,2,,,0.44,91.0,13,27,,,350,13.10,67.2
11,25,2009, 14,58,HST, 79.0,74,15.0,30.0,24,2,,,0.44,80.0,14,30,85.0,67.0,14,13.20,70.0
11,25,2009, 15,58,HST, 74.0,87,16.0,28.0,40,2,,,0.45,74.0,55,28,,,23,13.00,69.9
11,25,2009, 16,58,HST, 72.0,89,17.0,31.0,35,2,,,0.48,71.0,55,31,,,25,12.80,68.6
11,25,2009, 17,58,HST, 72.0,96,17.0,35.0,29,2,,,0.54,71.0,55,35,,,7,12.80,70.8
11,25,2009, 18,58,HST, 73.0,93,19.0,35.0,26,2,,,0.69,71.0,55,35,,,37,12.70,70.9
11,25,2009, 19,58,HST, 73.0,79,20.0,41.0,45,2,,,0.83,70.0,55,41,,,21,12.70,66.1
11,25,2009, 20,58,HST, 71.0,92,20.0,34.0,34,2,,,0.86,70.0,55,34,,,39,12.70,68.6
11,25,2009, 21,58,HST, 70.0,90,18.0,38.0,20,2,,,1.12,70.0,55,38,,,32,12.70,66.9
11,25,2009, 22,58,HST, 71.0,90,19.0,36.0,34,2,,,1.17,69.0,55,36,,,51,12.70,67.9
11,25,2009, 23,58,HST, 72.0,87,6.0,34.0,195,2,,,1.24,69.0,55,34,,,355,12.60,67.9
11,26,2009, 0,58,HST, 72.0,79,16.0,31.0,70,2,,,1.24,70.0,55,31,,,79,12.60,65.1
11,26,2009, 1,58,HST, 73.0,79,15.0,28.0,76,2,,,1.25,70.0,55,28,,,53,12.60,66.1
11,26,2009, 2,58,HST, 75.0,73,13.0,26.0,64,2,,,1.25,72.0,53,26,,,69,12.60,65.7
11,26,2009, 3,58,HST, 75.0,71,5.0,25.0,28,2,,,1.25,73.0,27,25,,,38,12.60,64.9
11,26,2009, 4,58,HST, 75.0,69,10.0,23.0,64,2,,,1.25,73.0,21,23,,,86,12.50,64.1
11,26,2009, 5,58,HST, 75.0,65,14.0,26.0,68,2,,,1.25,72.0,19,26,,,71,12.50,62.4
11,26,2009, 6,58,HST, 74.0,64,12.0,30.0,66,2,,,1.25,72.0,18,30,,,73,12.50,61.0
11,26,2009, 7,58,HST, 76.0,65,12.0,30.0,72,2,,,1.25,74.0,17,30,,,81,12.50,63.4
11,26,2009, 8,58,HST, 76.0,63,9.0,26.0,59,2,,,1.25,73.0,17,26,,,67,12.60,62.5
11,26,2009, 9,58,HST, 78.0,64,12.0,26.0,48,2,,,1.25,80.0,16,26,,,33,13.00,64.8
11,26,2009, 10,58,HST, 80.0,59,14.0,28.0,43,2,,,1.25,82.0,16,28,,,47,13.20,64.4
11,26,2009, 11,58,HST, 82.0,55,13.0,32.0,50,2,,,1.25,90.0,15,32,,,20,13.30,64.2
11,26,2009, 12,58,HST, 84.0,53,15.0,29.0,59,2,,,1.25,89.0,15,29,,,80,13.20,65.0
11,26,2009, 13,58,HST, 81.0,55,16.0,30.0,69,2,,,1.25,83.0,14,30,,,53,13.00,63.3
11,26,2009, 14,58,HST, 83.0,51,16.0,27.0,60,2,,,1.25,90.0,14,27,86.0,70.0,80,13.20,63.0
11,26,2009, 15,58,HST, 85.0,52,12.0,31.0,32,2,,,1.25,89.0,14,31,,,71,13.10,65.4
11,26,2009, 16,58,HST, 82.0,59,16.0,31.0,36,2,,,1.25,85.0,14,31,,,9,12.90,66.2
11,26,2009, 17,58,HST, 79.0,62,18.0,34.0,37,2,,,1.26,79.0,14,34,,,33,12.80,64.8
11,26,2009, 18,58,HST, 77.0,64,17.0,39.0,37,2,,,1.26,76.0,14,39,,,25,12.80,63.9
11,26,2009, 19,58,HST, 75.0,68,17.0,38.0,41,2,,,1.26,74.0,14,38,,,33,12.70,63.7
11,26,2009, 20,58,HST, 77.0,67,17.0,29.0,43,2,,,1.26,74.0,14,29,,,29,12.70,65.2
11,26,2009, 21,58,HST, 77.0,64,18.0,31.0,47,2,,,1.26,76.0,14,31,,,46,12.70,63.9
11,26,2009, 22,58,HST, 77.0,63,12.0,31.0,56,2,,,1.26,76.0,14,31,,,54,12.70,63.4
11,26,2009, 23,58,HST, 75.0,64,9.0,25.0,60,2,,,1.26,73.0,14,25,,,67,12.70,62.0
11,27,2009, 0,58,HST, 77.0,64,11.0,25.0,72,2,,,1.26,74.0,14,25,,,53,12.60,63.9
11,27,2009, 1,58,HST, 77.0,65,11.0,29.0,47,2,,,1.26,75.0,14,29,,,58,12.60,64.3
11,27,2009, 2,58,HST, 76.0,67,12.0,30.0,49,2,,,1.26,73.0,14,30,,,52,12.60,64.2
11,27,2009, 3,58,HST, 74.0,69,13.0,27.0,58,2,,,1.26,74.0,15,27,,,60,12.60,63.2
11,27,2009, 4,58,HST, 76.0,64,9.0,30.0,52,2,,,1.26,73.0,14,30,,,81,12.60,62.9
11,27,2009, 5,58,HST, 76.0,65,8.0,27.0,58,2,,,1.26,74.0,14,27,,,75,12.60,63.4
11,27,2009, 6,58,HST, 76.0,63,14.0,26.0,68,2,,,1.26,73.0,14,26,,,65,12.50,62.5
11,27,2009, 7,58,HST, 76.0,63,11.0,26.0,63,2,,,1.26,74.0,14,26,,,81,12.50,62.5
11,27,2009, 8,58,HST, 75.0,64,8.0,25.0,57,2,,,1.26,75.0,14,25,,,58,12.60,62.0
11,27,2009, 9,58,HST, 79.0,58,12.0,34.0,52,2,,,1.26,84.0,14,34,,,80,13.20,62.9
11,27,2009, 10,58,HST, 81.0,52,12.0,29.0,55,2,,,1.26,87.0,14,29,,,70,13.30,61.7
11,27,2009, 11,58,HST, 82.0,46,13.0,30.0,53,2,,,1.26,89.0,13,30,,,66,13.30,59.1
11,27,2009, 12,58,HST, 83.0,47,15.0,26.0,66,2,,,1.26,91.0,13,26,,,70,13.20,60.7
11,27,2009, 13,58,HST, 83.0,47,11.0,32.0,61,2,,,1.26,91.0,13,32,,,343,13.20,60.7
11,27,2009, 14,58,HST, 84.0,49,11.0,28.0,42,2,,,1.26,89.0,12,28,85.0,73.0,25,13.40,62.8
11,27,2009, 15,58,HST, 84.0,51,13.0,31.0,24,2,,,1.26,89.0,12,31,,,40,13.10,63.9
11,27,2009, 16,58,HST, 81.0,52,11.0,27.0,50,2,,,1.26,86.0,12,27,,,40,12.90,61.7
11,27,2009, 17,58,HST, 79.0,59,8.0,29.0,32,2,,,1.26,82.0,12,29,,,339,12.90,63.4
11,27,2009, 18,58,HST, 77.0,63,9.0,20.0,15,2,,,1.26,75.0,13,20,,,2,12.80,63.4
11,27,2009, 19,58,HST, 74.0,65,4.0,24.0,1,2,,,1.26,73.0,13,24,,,352,12.70,61.5
11,27,2009, 20,58,HST, 74.0,66,5.0,14.0,24,2,,,1.26,74.0,13,14,,,357,12.70,61.9
11,27,2009, 21,58,HST, 73.0,71,1.0,13.0,125,2,,,1.26,73.0,14,13,,,20,12.70,63.0
11,27,2009, 22,58,HST, 74.0,73,3.0,10.0,16,2,,,1.26,71.0,14,10,,,357,12.70,64.8
11,27,2009, 23,58,HST, 70.0,78,4.0,8.0,78,2,,,1.26,68.0,14,8,,,122,12.70,62.8
11,28,2009, 0,58,HST, 74.0,68,4.0,14.0,213,2,,,1.26,70.0,14,14,,,84,12.60,62.8
11,28,2009, 1,58,HST, 73.0,66,6.0,15.0,46,2,,,1.26,73.0,14,15,,,56,12.60,61.0
11,28,2009, 2,58,HST, 71.0,63,4.0,15.0,122,2,,,1.26,70.0,14,15,,,66,12.60,57.8
11,28,2009, 3,58,HST, 69.0,64,4.0,15.0,8,2,,,1.26,68.0,14,15,,,81,12.60,56.3
11,28,2009, 4,58,HST, 72.0,59,6.0,18.0,82,2,,,1.26,70.0,14,18,,,89,12.50,56.9
11,28,2009, 5,58,HST, 73.0,60,5.0,18.0,33,2,,,1.26,71.0,14,18,,,25,12.50,58.3
11,28,2009, 6,58,HST, 70.0,66,6.0,12.0,26,2,,,1.26,66.0,14,12,,,35,12.50,58.1
11,28,2009, 7,58,HST, 69.0,63,9.0,10.0,60,2,,,1.26,65.0,15,10,,,3,12.50,55.9
11,28,2009, 8,58,HST, 74.0,61,6.0,19.0,80,2,,,1.26,71.0,14,19,,,99,12.50,59.7
11,28,2009, 9,58,HST, 79.0,51,7.0,22.0,64,2,,,1.26,84.0,14,22,,,111,13.30,59.3
11,28,2009, 10,58,HST, 78.0,58,10.0,18.0,4,2,,,1.26,79.0,14,18,,,343,13.00,62.0
11,28,2009, 11,58,HST, 83.0,44,10.0,18.0,65,2,,,1.26,89.0,13,18,,,89,13.10,58.8
11,28,2009, 12,58,HST, 84.0,44,11.0,24.0,56,2,,,1.26,91.0,13,24,,,74,13.30,59.7
11,28,2009, 13,58,HST, 85.0,44,10.0,23.0,42,2,,,1.26,93.0,12,23,,,90,13.20,60.6
11,28,2009, 14,58,HST, 84.0,44,11.0,32.0,61,2,,,1.26,89.0,12,32,85.0,68.0,349,13.20,59.7
11,28,2009, 15,58,HST, 84.0,45,10.0,27.0,22,2,,,1.26,90.0,12,27,,,10,13.10,60.3
11,28,2009, 16,58,HST, 82.0,59,11.0,23.0,17,2,,,1.26,84.0,12,23,,,353,13.00,66.2
11,28,2009, 17,58,HST, 77.0,64,11.0,24.0,19,2,,,1.26,79.0,12,24,,,7,12.80,63.9
11,28,2009, 18,58,HST, 74.0,70,14.0,27.0,20,2,,,1.26,75.0,13,27,,,19,12.80,63.6
11,28,2009, 19,58,HST, 75.0,71,12.0,24.0,28,2,,,1.26,73.0,13,24,,,17,12.70,64.9
11,28,2009, 20,58,HST, 74.0,70,9.0,24.0,25,2,,,1.26,73.0,14,24,,,42,12.70,63.6
11,28,2009, 21,58,HST, 75.0,69,12.0,29.0,43,2,,,1.26,72.0,14,29,,,10,12.70,64.1
11,28,2009, 22,58,HST, 73.0,72,8.0,24.0,27,2,,,1.26,73.0,14,24,,,26,12.70,63.4
11,28,2009, 23,58,HST, 72.0,70,13.0,29.0,32,2,,,1.26,72.0,15,29,,,359,12.70,61.7
11,29,2009, 0,58,HST, 71.0,69,5.0,29.0,33,2,,,1.26,70.0,15,29,,,44,12.60,60.3
11,29,2009, 1,58,HST, 70.0,77,13.0,24.0,44,2,,,1.27,68.0,44,24,,,52,12.60,62.4
11,29,2009, 2,58,HST, 73.0,67,8.0,37.0,41,2,,,1.27,69.0,18,37,,,73,12.60,61.4
11,29,2009, 3,58,HST, 72.0,71,6.0,20.0,40,2,,,1.27,70.0,16,20,,,97,12.60,62.1
11,29,2009, 4,58,HST, 73.0,72,10.0,19.0,38,2,,,1.27,70.0,16,19,,,42,12.50,63.4
11,29,2009, 5,58,HST, 70.0,71,14.0,33.0,38,2,,,1.27,70.0,16,33,,,54,12.50,60.2
11,29,2009, 6,58,HST, 72.0,70,15.0,36.0,35,2,,,1.27,72.0,15,36,,,43,12.50,61.7
11,29,2009, 7,58,HST, 73.0,70,15.0,30.0,37,2,,,1.27,70.0,15,30,,,48,12.50,62.6
11,29,2009, 8,58,HST, 74.0,68,14.0,30.0,19,2,,,1.27,73.0,15,30,,,23,12.50,62.8
11,29,2009, 9,58,HST, 71.0,74,15.0,33.0,42,2,,,1.34,69.0,55,33,,,47,12.70,62.3
11,29,2009, 10,58,HST, 75.0,64,16.0,33.0,41,2,,,1.34,75.0,17,33,,,57,12.70,62.0
11,29,2009, 11,58,HST, 76.0,59,16.0,37.0,27,2,,,1.34,79.0,15,37,,,48,13.20,60.6
11,29,2009, 12,58,HST, 75.0,59,16.0,43.0,42,2,,,1.34,79.0,15,43,,,51,13.00,59.7
11,29,2009, 13,58,HST, 77.0,66,19.0,35.0,38,2,,,1.34,81.0,17,35,,,51,13.00,64.8
11,29,2009, 14,58,HST, 78.0,57,18.0,38.0,20,2,,,1.34,82.0,14,38,85.0,69.0,73,13.30,61.5
11,29,2009, 15,58,HST, 78.0,60,15.0,44.0,43,2,,,1.34,81.0,14,44,,,40,13.50,63.0
11,29,2009, 16,58,HST, 77.0,62,15.0,45.0,35,2,,,1.34,77.0,14,45,,,28,12.90,63.0
11,29,2009, 17,58,HST, 75.0,59,16.0,37.0,33,2,,,1.34,75.0,14,37,,,41,12.90,59.7
11,29,2009, 18,58,HST, 75.0,62,17.0,41.0,21,2,,,1.34,73.0,14,41,,,61,12.80,61.1
11,29,2009, 19,58,HST, 75.0,59,20.0,39.0,19,2,,,1.34,74.0,14,39,,,30,12.70,59.7
11,29,2009, 20,58,HST, 74.0,67,18.0,40.0,33,2,,,1.34,73.0,14,40,,,50,12.70,62.3
11,29,2009, 21,58,HST, 72.0,69,18.0,40.0,39,2,,,1.34,72.0,15,40,,,6,12.70,61.3
11,29,2009, 22,58,HST, 71.0,72,18.0,41.0,32,2,,,1.34,70.0,15,41,,,346,12.70,61.5
11,29,2009, 23,58,HST, 72.0,73,22.0,41.0,19,2,,,1.34,69.0,16,41,,,9,12.60,62.9
11,30,2009, 0,58,HST, 71.0,71,22.0,41.0,19,2,,,1.34,72.0,16,41,,,23,12.60,61.1
11,30,2009, 1,58,HST, 71.0,71,15.0,40.0,19,2,,,1.34,70.0,16,40,,,19,12.60,61.1
11,30,2009, 2,58,HST, 71.0,71,16.0,37.0,37,2,,,1.34,71.0,17,37,,,0,12.60,61.1
11,30,2009, 3,58,HST, 71.0,75,17.0,39.0,30,2,,,1.35,67.0,42,39,,,22,12.60,62.7
11,30,2009, 4,58,HST, 72.0,72,15.0,45.0,27,2,,,1.35,69.0,17,45,,,51,12.50,62.5
11,30,2009, 5,58,HST, 72.0,69,14.0,35.0,22,2,,,1.35,69.0,16,35,,,357,12.50,61.3
11,30,2009, 6,58,HST, 71.0,68,12.0,32.0,18,2,,,1.35,69.0,16,32,,,14,12.50,59.9
11,30,2009, 7,58,HST, 71.0,68,12.0,33.0,19,2,,,1.35,71.0,16,33,,,11,12.50,59.9
11,30,2009, 8,58,HST, 72.0,68,12.0,33.0,26,2,,,1.35,73.0,16,33,,,356,12.50,60.8
11,30,2009, 9,58,HST, 72.0,71,13.0,34.0,25,2,,,1.35,73.0,17,34,,,55,12.50,62.1
11,30,2009, 10,58,HST, 71.0,82,10.0,32.0,30,2,,,1.44,69.0,48,32,,,2,12.70,65.2
11,30,2009, 11,58,HST, 72.0,78,16.0,27.0,17,2,,,1.50,72.0,53,27,,,13,13.10,64.8
11,30,2009, 12,58,HST, 73.0,74,21.0,34.0,20,2,,,1.54,74.0,25,34,,,54,13.10,64.2
11,30,2009, 13,58,HST, 74.0,71,17.0,37.0,37,2,,,1.54,73.0,19,37,,,20,13.30,64.0
11,30,2009, 14,58,HST, 73.0,76,15.0,34.0,50,2,,,1.54,74.0,19,34,79.0,69.0,25,13.00,65.0
11,30,2009, 15,58,HST, 73.0,76,13.0,33.0,28,2,,,1.54,72.0,32,33,,,3,13.00,65.0
11,30,2009, 16,58,HST, 71.0,74,13.0,36.0,34,2,,,1.54,70.0,19,36,,,17,12.90,62.3
11,30,2009, 17,58,HST, 71.0,78,17.0,37.0,31,2,,,1.55,68.0,32,37,,,20,12.80,63.8
11,30,2009, 18,58,HST, 72.0,75,16.0,34.0,36,2,,,1.55,69.0,19,34,,,42,12.70,63.6
11,30,2009, 19,58,HST, 70.0,79,19.0,33.0,25,2,,,1.55,67.0,30,33,,,18,12.70,63.2
11,30,2009, 20,58,HST, 72.0,79,14.0,36.0,27,2,,,1.55,69.0,20,36,,,31,12.70,65.1
11,30,2009, 21,58,HST, 72.0,78,12.0,27.0,23,2,,,1.55,69.0,19,27,,,14,12.70,64.8
11,30,2009, 22,58,HST, 72.0,78,10.0,29.0,20,2,,,1.56,68.0,37,29,,,18,12.70,64.8
11,30,2009, 23,58,HST, 71.0,82,9.0,26.0,37,2,,,1.56,69.0,25,26,,,12,12.60,65.2
12,1,2009, 0,58,HST, 72.0,79,5.0,24.0,21,2,,,1.57,68.0,39,24,,,19,12.60,65.1
12,1,2009, 1,58,HST, 70.0,86,7.0,14.0,24,2,,,1.58,66.0,55,14,,,36,12.60,65.6
12,1,2009, 2,58,HST, 68.0,90,8.0,12.0,34,2,,,1.58,66.0,55,12,,,47,12.60,65.0
12,1,2009, 3,58,HST, 70.0,86,9.0,21.0,16,2,,,1.60,66.0,55,21,,,90,12.50,65.6
12,1,2009, 4,58,HST, 70.0,81,10.0,18.0,41,2,,,1.60,66.0,55,18,,,31,12.50,63.9
12,1,2009, 5,58,HST, 69.0,80,8.0,18.0,43,2,,,1.60,66.0,53,18,,,38,12.50,62.6
12,1,2009, 6,58,HST, 70.0,83,1.0,13.0,153,2,,,1.60,66.0,42,13,,,33,12.50,64.6
12,1,2009, 7,58,HST, 72.0,80,5.0,15.0,33,2,,,1.60,70.0,30,15,,,8,12.50,65.5
12,1,2009, 8,58,HST, 72.0,77,5.0,10.0,2,2,,,1.60,69.0,26,10,,,21,12.50,64.4
